epo-swe	Esperanto	Swedish	1757	8960	9082	68	403	392	2197206	21269580	21011058	
epo-ukr	Esperanto	Ukrainian	2500	12045	10505	4559	22026	19329	1111500	8711792	7821119	
fin-fin	Finnish	Finnish	1000	3936	3983	349	1416	1460	6186357	26153341	26155468	
fin-jpn	Finnish	Japanese	9934	47834	9985	10917	52626	10991	8394554	71910209	16132441	
fin-kor	Finnish	Korean	422	1744	1540				5290932	56994491	60116013	
fra-oci	French	Occitan (post 1500)	806	5512	5258				1135954	12157900	11565797	
fra-tgl	French	Tagalog	836	5252	4815				3423526	47846739	49926400	
heb-ukr	Hebrew	Ukrainian	966	3753	4062	10	39	40	3464693	33317859	34192982	
hin-urd	Hindi	Urdu	240	1517	1596	2	6	6	1743382	31226474	32667321	
hin-zho	Hindi	Chinese	324	2460	325	1	5	1	3253101	37347790	6384506	
hun-jpn	Hungarian	Japanese	2499	15094	2506	3660	21906	3675	9245122	83299378	18516287	
hun-kor	Hungarian	Korean	271	1276	1122				5989312	64186182	58884734	
hun-ukr	Hungarian	Ukrainian	473	1889	2030	3	6	9	6090583	65481287	65542316	
isl-ita	Icelandic	Italian	236	1205	1187				3421479	41849498	45291823	
isl-spa	Icelandic	Spanish	238	968	970				4407442	50240546	56301739	
ita-ukr	Italian	Ukrainian	5000	22560	19716	8775	39235	34604	6367168	74076732	61564579	
jpn-lit	Japanese	Lithuanian	246	247	1105				4908812	9210359	43052304	
jpn-nor	Japanese	Norwegian	1047	1057	7244	15	15	116	7341127	13889255	87555223	
jpn-ukr	Japanese	Ukrainian	457	457	2151	21	21	91	4579311	9596156	46364854	
jpn-vie	Japanese	Vietnamese	1097	1105	9472	585	588	5584	7050251	15295944	107382212	
kat-rus	Georgian	Russian	642	3008	3211	6	27	30	1003339	15067663	15957243	
kor-zho	Korean	Chinese	411	1785	422				7031075	53617647	17274368	
mkd-spa	Macedonian	Spanish	217	844	891	3	17	22	9309474	101498598	110756595	
nld-ukr	Dutch	Ukrainian	10000	49138	40087	5065	24919	20299	6836455	91720669	76470245	
nor-nor	Norwegian	Norwegian	982	5532	5519	272	1706	1734	1504286	8857669	8854546	
nor-ukr	Norwegian	Ukrainian	670	3669	3189				5357328	71777482	62745135	
nor-zho	Norwegian	Chinese	201	1351	201				8971831	76615714	15758968	
por-tgl	Portuguese	Tagalog	1777	10677	11473	2	12	12	2382839	32370743	35680768	
por-ukr	Portuguese	Ukrainian	3372	17495	14867	1025	5450	4622	9373491	131484087	109336097	
rus-rus	Russian	Russian	2500	13312	13464	1406	7789	7953	3698653	33317391	29023134	
slv-ukr	Slovenian	Ukrainian	915	3183	3239	49	203	204	6741900	66902396	62645964	
spa-tgl	Spanish	Tagalog	631	3628	3713	15	96	93	2543036	36173627	37998096	
swe-swe	Swedish	Swedish	1022	5574	5765				6434320	36171441	36152817	
tur-ukr	Turkish	Ukrainian	2520	9096	10159	6722	23932	27061	5628900	45860925	48805804	
ukr-zho	Ukrainian	Chinese	1575	7198	1589	1	4	1	3910208	31571930	7465763	
