eng-swe	English	Swedish	10362	57100	56925	15558	85524	85248	162176758	2226038112	2068228585	
eng-tha	English	Thai	1154	6168	1347	1	5	1	15527865	192422232	68875693	
eng-tur	English	Turkish	13907	93511	68529	658320	4370759	3225011	108218954	1159808466	901411294	
eng-ukr	English	Ukrainian	13127	74304	64092	159487	885390	765860	33956793	469526298	399909178	
eng-vie	English	Vietnamese	2500	17313	21591	3135	21894	27557	66952989	991394392	1350842889	
eng-zho	English	Chinese	10390	73301	10616	43075	304362	43930	129323178	1970653807	222614714	
est-rus	Estonian	Russian	613	2932	2875	19	85	86	18651327	167708559	186140915	
eus-spa	Basque	Spanish	1850	8887	10252	1003	4875	5598	13722778	153951477	205670112	
fas-fra	Persian	French	376	2865	2946	5	28	34	15013068	195855065	191523260	
fin-fra	Finnish	French	1920	7550	10457	1056	4121	5791	73683315	640011373	951650855	
fin-heb	Finnish	Hebrew	212	1045	1114	4	12	12	24661220	136442304	160689780	
fin-hun	Finnish	Hungarian	1297	5060	4988	8	32	30	40976084	340481821	403097033	
fin-ita	Finnish	Italian	1039	4258	5575	1003	4107	5270	45912067	456479982	653674900	
fin-nld	Finnish	Dutch	317	1272	1685	4	14	17	50151979	471577087	670525830	
fin-nor	Finnish	Norwegian	2488	10245	12118	1148	4797	5661	23982457	225412179	294625008	
fin-pol	Finnish	Polish	609	2598	2782				45755362	390199346	471039295	
fin-por	Finnish	Portuguese	477	1841	2491	2	7	8	72256117	568048335	821617114	
fin-rus	Finnish	Russian	3643	15057	17017	1009	4264	4736	26020504	191241461	235439685	
fin-spa	Finnish	Spanish	2513	11254	14150	7399	33227	41799	76584113	646568832	954762147	
fin-swe	Finnish	Swedish	2841	12350	15928	7284	31018	39767	53558867	568785849	718156810	
fin-tur	Finnish	Turkish	1796	8366	8001	3	14	15	30273762	180640256	200988437	
fin-zho	Finnish	Chinese	382	1437	386	2	7	2	14045578	80223651	24890553	
fra-fra	French	French	1000	6830	6831	2118	14002	14185	31022622	183600629	183451018	
fra-hbs	French	Serbo-Croatian	474	2899	2307				85147249	858588314	713069537	
fra-heb	French	Hebrew	3281	22855	16734	1064	7344	5341	45796218	404523669	311718871	
fra-hun	French	Hungarian	2494	14600	10695	4848	28808	20896	83244777	1000790971	782425555	
fra-ita	French	Italian	10091	56984	51206	68868	388076	349312	231333370	3762506547	3516501027	
fra-jpn	French	Japanese	10169	78024	10212	28594	219042	28696	22898818	277274396	43615674	
fra-kor	French	Korean	321	2388	1487	2	19	14	15182595	190699122	138460203	
fra-msa	French	Malay (macrolanguage)	1003	6923	5657	3	28	24	41191970	491971640	412668086	
fra-nld	French	Dutch	11548	72502	68989	16735	99488	95385	120823312	2045245393	1906554580	
fra-nor	French	Norwegian	477	2775	2574				42348379	622427315	542941365	
fra-pol	French	Polish	3087	21142	16057	1005	7038	5327	101164681	1369308787	1098654567	
fra-por	French	Portuguese	10518	70169	64932	17062	110613	102381	236220480	3409641983	3227170047	
fra-ron	French	Romanian	1925	11557	10054	7	55	53	101594168	1299702741	1226751805	
fra-rus	French	Russian	11490	70402	55533	183050	1130643	891102	108801349	2054545874	1588766267	
fra-slv	French	Slovenian	448	3289	2477				42945228	636779652	511039734	
fra-spa	French	Spanish	10294	73074	66250	40595	288418	260270	432661466	7234738247	7117169125	
fra-swe	French	Swedish	1407	8335	7656	1127	6536	5998	77591133	1267775606	1071497752	
fra-tur	French	Turkish	2582	17243	11296	6718	44718	29730	58533150	555469885	410075975	
fra-ukr	French	Ukrainian	10035	54386	42350	18252	98832	77031	11611752	165066493	129221587	
fra-vie	French	Vietnamese	1299	10127	11608	8	74	95	23484571	353749259	435519579	
fra-zho	French	Chinese	9994	74983	10126	7558	56608	7654	57926170	1187038987	99108179	
glg-por	Galician	Portuguese	433	2521	2610	3	13	17	10326178	100518983	101680443	
glg-spa	Galician	Spanish	2121	13967	14832	1012	6579	7048	52632730	658320619	684511681	
hbs-ita	Serbo-Croatian	Italian	534	2421	2590				61656215	488204122	557221751	
hbs-jpn	Serbo-Croatian	Japanese	400	2064	403				10932369	98344385	20680851	
hbs-nor	Serbo-Croatian	Norwegian	5000	35094	37303	6149	41774	44434	27599589	247352493	263971895	
hbs-pol	Serbo-Croatian	Polish	417	2154	2084				86028120	652529451	616635837	
hbs-rus	Serbo-Croatian	Russian	2500	11899	11196	4177	19819	18782	59206165	472030890	467668282	
hbs-spa	Serbo-Croatian	Spanish	607	2769	3034	2	6	5	94876911	699353549	808018008	
hbs-ukr	Serbo-Croatian	Ukrainian	942	4007	3788	7	19	24	11236257	115096928	109484916	
hbs-zho	Serbo-Croatian	Chinese	236	1095	240				30682886	199087950	51382074	
heb-heb	Hebrew	Hebrew	1000	4780	4795	732	3545	3534	27106602	125929914	125959959	
heb-hun	Hebrew	Hungarian	417	1819	1743	11	32	34	31509647	196883354	196506791	
heb-ita	Hebrew	Italian	1706	7860	9538	30	123	149	21327922	135043981	163243807	
heb-jpn	Hebrew	Japanese	241	1269	241	4	14	4	11189194	80472590	19710332	
heb-nld	Hebrew	Dutch	2500	12843	17574	4357	22507	30976	32771321	217970543	264927529	
heb-pol	Hebrew	Polish	5000	24308	25221	7757	37976	39215	35274514	226112308	226974130	
heb-por	Hebrew	Portuguese	719	3565	4480	24	74	101	61463570	381334764	453010224	
heb-rus	Hebrew	Russian	2500	12032	13133	3568	16975	18365	26109586	174579045	186734915	
heb-spa	Hebrew	Spanish	1849	9848	11972	1077	5583	6779	50478131	342020548	425561944	
heb-tur	Hebrew	Turkish	1377	5977	5429	30	99	86	34308349	210646602	197371584	
heb-zho	Hebrew	Chinese	709	2841	719	5	19	5	15832590	95365901	27878821	
hun-hun	Hungarian	Hungarian	1064	5360	5629				20053026	93678891	93672174	
hun-ita	Hungarian	Italian	5000	20596	25417	7159	29251	36423	53544788	551961847	668114665	
hun-nld	Hungarian	Dutch	1629	7220	9297	35	122	189	52573654	514011635	618281350	
hun-pol	Hungarian	Polish	1934	8835	9345	15	53	52	59572847	562266403	573822821	
hun-por	Hungarian	Portuguese	2500	10987	13716	3517	15635	19450	88148731	717697608	869259127	
hun-rus	Hungarian	Russian	2687	12661	13781	6098	28242	30759	34839281	287239779	299759562	
hun-spa	Hungarian	Spanish	2500	11415	13855	4194	19211	23580	88624314	789700321	991148146	
hun-swe	Hungarian	Swedish	1614	7474	9348	525	2286	2836	36082251	398925897	432288684	
hun-tur	Hungarian	Turkish	1002	3983	3803	10	42	36	41149669	271650063	255411049	
hun-zho	Hungarian	Chinese	434	2014	435	1	4	1	16371663	108154356	29306904	
ita-ita	Italian	Italian	1000	5982	6272	350	2100	2210	34550078	214111819	214120224	
ita-jpn	Italian	Japanese	2660	18204	2678	1005	6977	1006	16282820	192497378	32609912	
ita-lit	Italian	Lithuanian	224	1249	1043				21783427	376748766	292942229	
ita-msa	Italian	Malay (macrolanguage)	426	2272	2279				24858158	327028961	291154047	
ita-nld	Italian	Dutch	2578	12971	13835	6940	35161	37623	89569959	1398843249	1392913160	
ita-nor	Italian	Norwegian	939	7992	7736	11	83	75	32063415	455983827	425265486	
ita-pol	Italian	Polish	1294	7091	6069	1002	5586	4754	63922556	794114064	676395838	
ita-por	Italian	Portuguese	3066	20955	21640	6371	39084	40341	160983108	2210370623	2231650314	
ita-ron	Italian	Romanian	1005	5194	5055	8	41	39	67043699	807002058	811325921	
ita-rus	Italian	Russian	10045	60049	52669	66133	395533	346979	45793091	518991143	444831104	
ita-spa	Italian	Spanish	5000	28907	29307	9247	53564	54151	234944470	3559510190	3765657631	
ita-swe	Italian	Swedish	715	3923	4058	16	62	77	55658265	883125930	797488530	
ita-tur	Italian	Turkish	10000	69343	39177	5703	39072	22248	41846022	422097759	326929555	
ita-vie	Italian	Vietnamese	250	1496	1877				15543964	226073050	297442898	
ita-zho	Italian	Chinese	2943	16302	3006	1004	5764	1015	20214003	225028323	38104274	
jpn-kor	Japanese	Korean	622	624	2599	3	3	12	11991800	27851998	119054218	
jpn-msa	Japanese	Malay (macrolanguage)	2616	2623	13918	1060	1079	5647	15638976	28233133	136816559	
jpn-nld	Japanese	Dutch	3430	3462	21806	1057	1068	6602	18652849	34202814	200095734	
jpn-pol	Japanese	Polish	9999	10011	56903	14809	14826	84725	17723193	32312631	154477337	
jpn-por	Japanese	Portuguese	1940	1962	13110	1133	1142	7667	18955445	37657001	212778838	
jpn-rus	Japanese	Russian	10142	10196	57425	15675	15830	88723	17761727	36130907	173619863	
jpn-spa	Japanese	Spanish	10742	10781	70177	23420	23489	154005	23630883	44259049	278008493	
jpn-swe	Japanese	Swedish	896	906	5781	5	5	29	13928449	21007857	126437994	
jpn-tur	Japanese	Turkish	811	823	3821	4	4	19	18727012	33971648	138790875	
jpn-zho	Japanese	Chinese	2497	2520	2535	2894	2911	2930	14128610	26163031	26308811	
kor-rus	Korean	Russian	221	884	1103				11518705	96726012	105797239	
kor-spa	Korean	Spanish	940	3964	5678	1	3	4	15861123	143560714	193814995	
lav-rus	Latvian	Russian	274	1175	1190				12923057	173693690	153901692	
lit-pol	Lithuanian	Polish	1787	8044	8474				23786757	307173732	336661018	
lit-rus	Lithuanian	Russian	3598	16217	17380	5230	23786	25499	18115912	199902420	215764447	
lit-spa	Lithuanian	Spanish	454	1824	2247	1	4	5	37797104	406732378	550681933	
lit-tur	Lithuanian	Turkish	1472	6538	6006				11214365	91087492	89202309	
msa-msa	Malay (macrolanguage)	Malay (macrolanguage)	958	5395	5396	16	106	106	26590210	256603487	256231732	
msa-spa	Malay (macrolanguage)	Spanish	232	1149	1174				56886826	601723639	699837940	
msa-zho	Malay (macrolanguage)	Chinese	372	2320	399	8	42	8	16343358	139876626	27933996	
nld-nld	Dutch	Dutch	1000	5963	6063	1031	5857	5900	35210723	212993253	213022413	
nld-nor	Dutch	Norwegian	203	1271	1207	1	5	5	35533677	476551694	447919672	
nld-pol	Dutch	Polish	1193	7250	5634	1006	6068	4699	80521905	934811832	807105600	
nld-por	Dutch	Portuguese	2500	14927	14374	4882	29710	28395	116758221	1466954728	1495165247	
nld-ron	Dutch	Romanian	2269	14034	12733	1048	6316	5702	53291318	606995615	618120820	
nld-rus	Dutch	Russian	2550	15723	12687	6526	39630	31998	48300917	498902409	437573614	
nld-spa	Dutch	Spanish	10113	67398	63277	18068	119675	112437	124489314	1808521045	1928485736	
nld-tur	Dutch	Turkish	2500	15418	10624	3880	23964	16439	51207660	440019115	347629772	
nld-zho	Dutch	Chinese	1654	11535	1890	56	282	56	19621838	185297678	35913682	
nor-pol	Norwegian	Polish	281	1733	1470				22912084	246631841	226235145	
nor-por	Norwegian	Portuguese	481	3472	3614	3	20	23	40056683	466275735	502568984	
nor-rus	Norwegian	Russian	1279	10091	8763	1	4	4	13388553	116116814	106078363	
nor-spa	Norwegian	Spanish	960	6144	6228	6	32	32	48733384	621857085	702776054	
nor-swe	Norwegian	Swedish	566	3097	3091	4	24	25	43150787	566105714	556421137	
pol-por	Polish	Portuguese	705	3448	4229				121613981	1090895278	1292246452	
pol-rus	Polish	Russian	3543	17118	17565	1015	4985	5120	61733651	550432141	558863764	
pol-spa	Polish	Spanish	2544	12738	15163	5075	25773	30627	109213032	1123392187	1382806456	
pol-swe	Polish	Swedish	1392	6510	7798	11	30	43	58775791	626992650	660752439	
pol-tur	Polish	Turkish	892	4379	3900				54918111	385748655	359041398	
pol-ukr	Polish	Ukrainian	2519	10308	10554	6898	27996	28750	10070070	117241296	116638442	
pol-zho	Polish	Chinese	1004	5429	1012	2	11	2	19688440	149252961	36327453	
por-por	Portuguese	Portuguese	2500	16799	16318	4668	31041	30052	295005671	1639705735	1639565010	
por-ron	Portuguese	Romanian	681	3766	3687	31	161	150	100215551	1009753395	1023910850	
por-rus	Portuguese	Russian	10000	62618	52174	10050	65095	54016	73050883	859083367	741069023	
por-spa	Portuguese	Spanish	10947	74023	73888	56853	373767	373214	333782720	4835826851	5051391763	
por-swe	Portuguese	Swedish	320	1677	1599	13	77	68	81841206	1016027441	914331101	
por-tur	Portuguese	Turkish	1794	9860	7254	9	49	33	91166415	719380015	564464165	
por-zho	Portuguese	Chinese	1033	5829	1047	3	19	3	37752011	361191267	67633090	
ron-rus	Romanian	Russian	782	3862	3500	7	28	24	22601817	185196822	161763823	
ron-spa	Romanian	Spanish	1959	10242	10415	4	32	33	110068108	1254654983	1299641828	
ron-tur	Romanian	Turkish	2460	15909	11072	1010	6468	4443	43254953	349732336	265546760	
rus-slv	Russian	Slovenian	657	3154	3088	45	223	209	25884431	220917498	221922159	
rus-spa	Russian	Spanish	10506	55455	63291	86903	462151	526898	117477558	1696094783	2129380520	
rus-swe	Russian	Swedish	1282	6049	7022	52	246	291	32070553	281937134	297116709	
rus-tur	Russian	Turkish	5000	26641	22885	6257	34066	29060	36690600	329076260	316161321	
rus-ukr	Russian	Ukrainian	10000	47786	47628	7427	36060	35936	33899654	473887815	469546128	
rus-vie	Russian	Vietnamese	313	1740	2192	1	12	17	15233193	177326722	270908825	
rus-zho	Russian	Chinese	2500	13724	2526	4844	26485	4943	46782394	740217931	80393952	
slv-zho	Slovenian	Chinese	825	3878	828				11534402	75891114	19642908	
spa-spa	Spanish	Spanish	2500	18308	18372	2566	18859	18979	88064723	485068969	485011183	
spa-swe	Spanish	Swedish	1351	6783	6919	204	1070	1156	79447560	1120140552	960711678	
spa-tur	Spanish	Turkish	10615	57654	44042	18213	97772	74811	67971005	602737397	458086521	
spa-ukr	Spanish	Ukrainian	10115	48409	42737	12969	62803	55076	12819049	187864606	149254741	
spa-vie	Spanish	Vietnamese	594	3156	4017	8	33	31	41113753	510567868	635879561	
spa-zho	Spanish	Chinese	2705	14566	2738	6922	38228	7013	63850602	1240418315	107260179	
swe-tur	Swedish	Turkish	203	1117	778	6	25	19	35260202	291752179	249099340	
swe-zho	Swedish	Chinese	1049	5107	1051	2	17	2	15036092	128433213	27570792	
tur-tur	Turkish	Turkish	2500	10426	10418	1187	5023	5056	56734692	252520393	252305715	
tur-zho	Turkish	Chinese	986	3700	991	9	31	9	20798951	133617630	37591128	
vie-zho	Vietnamese	Chinese	440	4108	454	4	32	4	11160560	172908725	20150526	
zho-zho	Chinese	Chinese	3114	3147	3217	5810	5860	5861	17413844	25512507	25518720	
