eus-rus	Basque	Russian	485	1862	1853				715279	3501078	3899662	
fra-lat	French	Latin	2915	34140	21259	1133	12793	8015	505344	4125060	3292250	
fra-nds	French	Low German	857	4862	4730	17	109	102	151235	969079	837321	
fra-run	French	Rundi	1274	6533	3737	8	58	35	353295	6164317	5208723	
fra-tat	French	Tatar	305	1710	1182				267770	4325293	3104452	
fry-nld	Western Frisian	Dutch	260	1530	1529	8	28	28	293960	2541898	2578755	
grn-por	Guarani	Portuguese	224	968	1433	74	300	454	194025	2012731	2739823	
grn-spa	Guarani	Spanish	659	2579	3462	130	605	864	175067	1917567	2624532	
heb-lat	Hebrew	Latin	271	1182	1244	58	257	265	170335	929049	1126635	
hye-rus	Armenian	Russian	227	1315	1293				812921	13736120	13039008	
isl-jpn	Icelandic	Japanese	251	1303	252				965215	13988811	2230919	
ita-lat	Italian	Latin	1716	10233	7904	21	94	72	296684	2513470	2129711	
ita-nds	Italian	Low German	313	1630	1779				215733	1109729	1013649	
jpn-jpn	Japanese	Japanese	584	590	625				160458	237636	237220	
jpn-mar	Japanese	Marathi	340	340	1575				570782	1337067	8021597	
jpn-nds	Japanese	Low German	406	410	2320	53	53	345	105490	172305	556456	
kaz-rus	Kazakh	Russian	1400	11159	12148	1016	7906	8637	595629	6035741	6696910	
khm-spa	Khmer	Spanish	1448	2985	6919				363473	1917273	6712220	
lat-por	Latin	Portuguese	5001	39152	53489	8304	64979	88937	298788	2123787	2520115	
lat-spa	Latin	Spanish	3129	22360	28359	1068	7410	9310	530920	3707822	4475984	
ltz-nld	Luxembourgish	Dutch	292	1313	1346	16	76	73	595456	4411632	4701615	
nds-nld	Low German	Dutch	1657	9727	9636	1013	5834	5786	245774	1248103	1243582	
nds-por	Low German	Portuguese	207	1051	1011				266802	1428316	1637675	
nds-rus	Low German	Russian	925	5213	4338	36	212	182	129512	646171	574404	
nds-spa	Low German	Spanish	923	4883	4521				159019	872585	996202	
run-rus	Rundi	Russian	1251	3721	5103	9	30	41	358047	5113877	4543364	
run-spa	Rundi	Spanish	963	2857	4132	2	7	9	358514	5189021	5984148	
rus-tat	Russian	Tatar	2138	18367	17042	1005	8239	7642	357889	5603591	4708101	
spa-tat	Spanish	Tatar	441	1957	1498	4	98	64	267907	4153209	3042085	
tat-tur	Tatar	Turkish	521	2268	2149	2	9	9	333474	4326774	3946983	
tat-vie	Tatar	Vietnamese	284	1419	1976				233749	2759005	4642111	
tur-uzb	Turkish	Uzbek	208	736	746	15	63	57	462052	4055106	4112632	
vie-vie	Vietnamese	Vietnamese	542	5506	5672				200801	1395527	1380473	
