deu-eng	German	English	32565	247086	250438	289779	2004590	2005962	775736768	11191697189	11879775260	
deu-est	German	Estonian	265	1434	1216	1	6	4	41253664	642840595	508375300	
deu-fas	German	Persian	3185	21330	21895	1051	7027	7253	14137912	155307415	180895594	
deu-fin	German	Finnish	3320	20578	15318	7142	42630	32133	75002315	1095943341	825233237	
deu-fra	German	French	17388	118085	128606	98158	659086	710892	269772981	4131671345	4751583458	
deu-hbs	German	Serbo-Croatian	1959	12825	11347	708	4491	3780	58967617	660846229	604933246	
deu-heb	German	Hebrew	3090	20905	16487	1213	8177	6492	22663182	216922605	179385973	
deu-hun	German	Hungarian	23848	167825	132298	54083	363033	290581	66068675	860272507	764167640	
deu-ita	German	Italian	10392	68761	66071	12198	79958	76585	165213375	2615618108	2822919827	
deu-jpn	German	Japanese	12649	90666	12734	29943	215282	30199	23246645	232442054	42546283	
deu-kor	German	Korean	1127	7553	5410	9	76	55	15717548	171862751	139316901	
deu-lav	German	Latvian	200	1252	1069				33584993	568098363	519846493	
deu-lit	German	Lithuanian	1115	7056	5615	541	2817	2414	37435405	612100806	521596842	
deu-msa	German	Malay (macrolanguage)	564	3723	3339	2	41	34	33449005	407965713	391006086	
deu-nld	German	Dutch	11046	66228	68690	26387	157718	163499	156204242	2205120712	2342344953	
deu-nor	German	Norwegian	3651	29080	28408	1026	7880	7686	51017401	675266045	661524476	
deu-pol	German	Polish	5000	31008	25467	6188	38516	31606	96443936	1202484519	1111298189	
deu-por	German	Portuguese	10000	67116	68443	7821	56554	57501	148264788	2123070857	2310849342	
deu-ron	German	Romanian	1141	6409	6093	1112	6236	5974	60607361	791497338	857110570	
deu-rus	German	Russian	18028	116538	99247	100323	629710	536786	73410989	928240381	850364874	
deu-slv	German	Slovenian	659	3005	2447	7	35	26	41570897	572500671	531002712	
deu-spa	German	Spanish	11376	78602	76594	75061	507740	495821	245781268	3686899035	4208751493	
deu-swe	German	Swedish	3410	19330	19001	1378	7822	7640	107221536	1558149858	1504739241	
deu-tur	German	Turkish	5000	32186	23099	7481	47782	34392	43675726	456158544	375941880	
deu-ukr	German	Ukrainian	10682	54656	45795	11721	59016	49648	15254884	198164941	175773212	
deu-vie	German	Vietnamese	403	2721	3273				19344274	244905051	343830648	
deu-zho	German	Chinese	4985	31361	5039	7590	48465	7703	30458932	329769318	54397235	
ell-eng	Modern Greek (1453-)	English	13055	68618	71265	12920	62833	64695	158601859	2216084933	2218186718	
ell-fra	Modern Greek (1453-)	French	1506	7324	8420	36	232	282	91986748	1145059878	1244114316	
ell-ita	Modern Greek (1453-)	Italian	433	2019	2066				56385254	809455779	831257687	
ell-nld	Modern Greek (1453-)	Dutch	928	6523	7178	67	508	544	56236142	748983965	773710560	
ell-por	Modern Greek (1453-)	Portuguese	1161	6185	6397	23	104	113	94216999	1047677517	1086635930	
ell-rus	Modern Greek (1453-)	Russian	2500	13195	11573	2549	13351	11616	31922794	338277272	296780420	
ell-spa	Modern Greek (1453-)	Spanish	1829	8405	8756	1023	4772	4953	101015001	1227484575	1320012493	
ell-swe	Modern Greek (1453-)	Swedish	253	1159	1210				45936499	724820426	658247481	
ell-tur	Modern Greek (1453-)	Turkish	1469	7418	5505	200	972	735	40043669	312457451	252479021	
eng-eng	English	English	12663	105396	106632	96608	812315	828924	25770313	230224785	229535074	
eng-epo	English	Esperanto	29548	253225	237529	241675	1637988	1528466	70341434	912570797	865048330	
eng-est	English	Estonian	1359	7295	6373	1186	6560	5712	67539583	1010029788	763295548	
eng-eus	English	Basque	1060	6861	5823	1005	6640	5540	10163682	88823155	71365323	
eng-fas	English	Persian	3762	26914	27590	1121	7867	8110	49093047	612660082	681201118	
eng-fin	English	Finnish	11786	75757	57720	69896	437901	335639	140250177	1956190195	1407891107	
eng-fra	English	French	23139	163274	177986	251749	1665185	1802220	837088250	14348485299	15819155237	
eng-gle	English	Irish	1913	9141	10094	79	439	478	24793933	300729451	354372298	
eng-glg	English	Galician	1019	7246	6724	3	17	16	14469542	149684541	148863457	
eng-hbs	English	Serbo-Croatian	10498	60915	55756	14206	86842	79949	214850199	2580793475	2269091163	
eng-heb	English	Hebrew	10915	68604	54058	153571	956210	754018	57840412	606102899	483386382	
eng-hin	English	Hindi	5000	28315	31361	6072	34511	38383	71917217	896179890	956249613	
eng-hun	English	Hungarian	19625	127296	99658	97144	568474	449917	139799007	1732348178	1467580516	
eng-hye	English	Armenian	1121	3888	3852	1036	3772	3714	16609621	197375629	152925428	
eng-isl	English	Icelandic	2658	18111	17431	6938	46615	45100	21979561	265419283	251686374	
eng-ita	English	Italian	29212	179212	173591	472974	2669685	2585368	378109944	6226109857	6307894112	
eng-jav	English	Javanese	269	1574	1378	2	20	17	18149854	177538686	151935769	
eng-jpn	English	Japanese	20796	160332	20878	194793	1506695	195337	91296937	1229167523	198172945	
eng-kat	English	Georgian	1088	5442	3728	18	98	70	13032106	160183471	107136345	
eng-kaz	English	Kazakh	434	2370	1820	3	13	10	35231799	378979970	285373519	
eng-kor	English	Korean	2479	15402	10962	1129	7208	5185	37221550	421476071	332870861	
eng-lav	English	Latvian	1631	9273	7915	189	1394	1152	57173732	924313311	823158273	
eng-lit	English	Lithuanian	2585	15358	12286	5643	33590	26618	65063233	1022831527	831815348	
eng-ltz	English	Luxembourgish	387	2135	2040	4	15	14	17568120	231374021	403510152	
eng-mal	English	Malayalam	802	4700	3459				59661051	584978244	426686900	
eng-mar	English	Marathi	11026	59297	52713	43058	230342	204540	42041768	400974916	365225007	
eng-mkd	English	Macedonian	10017	54950	51343	70319	387013	361882	17437638	218257251	211307673	
eng-mlt	English	Maltese	251	1163	859	1	6	3	22760694	382787785	321727800	
eng-mon	English	Mongolian	417	2811	2445	23	194	157	17176614	197481749	152457923	
eng-msa	English	Malay (macrolanguage)	5000	31183	27896	7487	48191	43227	168311638	2227049159	2024856934	
eng-mya	English	Burmese	220	1448	1204				10751538	118720958	63785453	
eng-nld	English	Dutch	17138	108400	111026	62387	367039	378888	325047981	4567826225	4582607424	
eng-nor	English	Norwegian	5000	34479	33820	6264	41940	41230	135146726	1863522345	1763266796	
eng-pol	English	Polish	11713	76000	62046	44189	281683	230039	210320051	2860689635	2510710788	
eng-por	English	Portuguese	23215	243889	253787	204462	1296582	1297175	429437198	6632852087	6821587935	
eng-ron	English	Romanian	6632	42043	41383	9662	62182	61687	148959401	2049428724	2106930773	
eng-rus	English	Russian	36385	246349	208680	504175	3130009	2706675	214645928	3392370731	2954742470	
eng-slv	English	Slovenian	2495	14074	11554	1796	10243	8404	69320844	950570923	834895987	
eng-spa	English	Spanish	24514	188970	184065	197532	1347308	1306416	1088295952	18373909098	20120776592	
eng-sqi	English	Albanian	1112	6810	6978	2	11	11	94122569	1148951054	1203472095	
eng-swa	English	Swahili (macrolanguage)	434	2424	1703	3	17	21	31213354	350342238	320456022	
eng-swe	English	Swedish	11452	63164	62728	15558	85524	85248	207819305	2961388135	2732066157	
eng-tam	English	Tamil	356	1996	1511				58105668	593591561	460319510	
eng-tel	English	Telugu	262	1406	1089				53464610	552256711	457117021	
eng-tgl	English	Tagalog	3978	30806	32076	4796	29378	28759	67551342	700753705	747159856	
eng-tha	English	Thai	1178	6298	1372	1	5	1	16132390	214554308	76537073	
eng-tur	English	Turkish	18588	126267	92840	658320	4370759	3225011	103684255	1140417879	886676935	
eng-ukr	English	Ukrainian	15984	90458	77810	159487	885390	765860	48341922	1008252590	911038388	
eng-urd	English	Urdu	1663	10180	12106	3	26	29	34085204	372803011	496431192	
eng-uzb	English	Uzbek	480	2323	1615	1	4	3	31142431	366409150	267450261	
eng-vie	English	Vietnamese	2500	17313	21591	4350	31495	40088	66439474	993987551	1352910499	
eng-zho	English	Chinese	11344	80189	11594	43078	304368	43933	142020979	2074801534	266479430	
epo-fra	Esperanto	French	23465	144977	168284	287548	1834039	2127992	20745752	209292371	236575175	
est-fin	Estonian	Finnish	228	1008	900				30783369	371795420	352572486	
est-rus	Estonian	Russian	698	3389	3324	19	85	86	18259725	170143237	189092968	
eus-spa	Basque	Spanish	1850	8887	10252	1003	4875	5598	13835530	161085548	215758789	
fas-fra	Persian	French	390	3111	3233	5	28	34	15546771	199022165	193950707	
fin-fra	Finnish	French	1920	7550	10457	1085	4242	5948	85896276	834435607	1254797916	
fin-heb	Finnish	Hebrew	214	1051	1120	4	12	12	22667395	132143211	156522740	
fin-hun	Finnish	Hungarian	1297	5060	4988	16	75	72	47667374	463501322	550211474	
fin-ita	Finnish	Italian	1039	4258	5575	1003	4107	5270	56059373	632280629	911579109	
fin-nld	Finnish	Dutch	319	1279	1691	4	14	17	61102693	661612910	945779880	
fin-nor	Finnish	Norwegian	2488	10245	12118	1159	4882	5759	25834628	256395819	334221082	
fin-pol	Finnish	Polish	611	2608	2790				50807198	492269065	601485616	
fin-por	Finnish	Portuguese	480	1853	2510	2	7	8	77097930	729199452	1069797193	
fin-rus	Finnish	Russian	3643	15057	17017	1019	4311	4791	26486195	192309628	236788102	
fin-spa	Finnish	Spanish	2540	11376	14309	7399	33227	41799	91430674	875116209	1311015701	
fin-swe	Finnish	Swedish	2959	12854	16575	7284	31018	39767	66049439	781748422	975661122	
fin-tur	Finnish	Turkish	1796	8366	8001	6	24	24	28117234	174886605	195393366	
fin-zho	Finnish	Chinese	386	1452	390	2	7	2	14304103	83903629	25467525	
fra-hbs	French	Serbo-Croatian	482	2944	2343				75445058	868815002	720264238	
fra-heb	French	Hebrew	3281	22855	16734	1120	7627	5537	43205062	397922705	306829412	
fra-hun	French	Hungarian	3052	18059	13097	4848	28808	20896	85972093	1082924465	847237208	
fra-ita	French	Italian	10547	60497	54296	68868	388076	349312	241647663	3947870928	3687834162	
fra-jpn	French	Japanese	10440	79938	10484	28652	219384	28756	24005427	275739766	44332977	
fra-kor	French	Korean	357	2599	1637	2	19	14	16151092	197843764	141323907	
fra-msa	French	Malay (macrolanguage)	1056	7258	5944	3	28	24	38132397	457488558	384387059	
fra-nld	French	Dutch	12276	76863	73133	16735	99488	95385	126187318	2159010533	2008300408	
fra-nor	French	Norwegian	478	2782	2579				44322734	669856982	583416013	
fra-pol	French	Polish	3087	21142	16057	1029	7207	5450	99603185	1366757586	1099259752	
fra-por	French	Portuguese	11338	79502	73481	17062	110613	102381	237762189	3522842571	3333549673	
fra-ron	French	Romanian	1927	11567	10066	80	509	470	103361533	1372893296	1298924966	
fra-rus	French	Russian	28800	180746	143009	183050	1130643	891102	104428918	1959541144	1516216609	
fra-slv	French	Slovenian	476	3415	2582				42006869	649246150	522372548	
fra-spa	French	Spanish	11338	80520	73019	40595	288418	260270	448880106	7525200019	7394900632	
fra-swe	French	Swedish	1407	8335	7656	1158	6697	6153	94211699	1637887262	1375280758	
fra-tur	French	Turkish	2784	18665	12198	6718	44718	29730	54477278	528594634	390903940	
fra-ukr	French	Ukrainian	10236	55544	43191	18252	98832	77031	14293798	211612439	165858316	
fra-vie	French	Vietnamese	1299	10127	11608	8	74	95	23220049	352961422	434731033	
fra-zho	French	Chinese	9994	74983	10126	7685	57329	7781	55340114	1136541954	96148801	
glg-por	Galician	Portuguese	434	2527	2617	3	13	17	77641252	670767710	805737229	
glg-spa	Galician	Spanish	2121	13967	14832	1013	6582	7051	41706134	539817449	565522794	
hbs-ita	Serbo-Croatian	Italian	539	2454	2631				53317434	492391895	563260092	
hbs-jpn	Serbo-Croatian	Japanese	400	2064	403				10469418	98938833	20012106	
hbs-nor	Serbo-Croatian	Norwegian	5000	35094	37303	6150	41777	44438	24710098	243659911	258210442	
hbs-pol	Serbo-Croatian	Polish	417	2154	2084				73430012	638035639	605039773	
hbs-rus	Serbo-Croatian	Russian	2500	11899	11196	4267	20519	19453	50669025	432322466	427377388	
hbs-spa	Serbo-Croatian	Spanish	620	2839	3111	2	6	5	79678925	689920217	803791552	
hbs-tur	Serbo-Croatian	Turkish	203	867	737				56072748	409473057	356017873	
hbs-ukr	Serbo-Croatian	Ukrainian	945	4015	3797	7	19	24	11329784	121941322	116181546	
hbs-zho	Serbo-Croatian	Chinese	238	1101	242				26220456	182009158	45229168	
heb-hun	Hebrew	Hungarian	426	1849	1771	11	32	34	28172496	190447086	189911800	
heb-ita	Hebrew	Italian	1706	7860	9538	48	202	234	18797552	130451951	158010343	
heb-jpn	Hebrew	Japanese	243	1280	243	4	14	4	10978685	81185800	19356176	
heb-nld	Hebrew	Dutch	2500	12843	17574	4372	22570	31050	30156880	212616673	258012925	
heb-pol	Hebrew	Polish	5001	24310	25223	7765	38008	39253	31960813	218730183	219334640	
heb-por	Hebrew	Portuguese	737	3637	4571	24	74	101	51780514	355666671	422765804	
heb-rus	Hebrew	Russian	2500	12032	13133	3602	17121	18517	23759381	167013144	178589046	
heb-spa	Hebrew	Spanish	1849	9848	11972	1117	5747	6968	46166848	332920090	415160857	
heb-tur	Hebrew	Turkish	1377	5977	5429	44	159	129	30677034	203005965	189812233	
heb-zho	Hebrew	Chinese	709	2841	719	5	19	5	14485399	90663569	26117955	
hun-ita	Hungarian	Italian	5000	20596	25417	7329	29997	37344	54016461	592033886	716645963	
hun-nld	Hungarian	Dutch	1629	7220	9297	416	1956	2587	53597028	564076367	674916976	
hun-nor	Hungarian	Norwegian	311	1356	1685				20865802	228894217	253929425	
hun-pol	Hungarian	Polish	1934	8835	9345	56	222	248	58729635	589248029	602365822	
hun-por	Hungarian	Portuguese	2500	10987	13716	3533	15710	19540	80763178	736362988	892752672	
hun-rus	Hungarian	Russian	4233	19926	21860	6098	28242	30759	33905931	287490743	299789838	
hun-spa	Hungarian	Spanish	2500	11415	13855	4608	21189	25922	93000023	891151414	1118661662	
hun-swe	Hungarian	Swedish	2501	11533	14748	1128	5027	6494	43606965	547522137	588460435	
hun-tur	Hungarian	Turkish	1059	4240	4024	10	42	36	37074809	262458206	246369653	
hun-zho	Hungarian	Chinese	443	2049	444	1	4	1	16376905	113293740	29650375	
ita-jpn	Italian	Japanese	2665	18226	2683	1099	7560	1100	17358575	195246650	33575842	
ita-lit	Italian	Lithuanian	225	1252	1046				27339552	526847663	409287157	
ita-msa	Italian	Malay (macrolanguage)	430	2297	2299				23636730	320939296	285460055	
ita-nld	Italian	Dutch	2734	13850	14739	6940	35161	37623	91734309	1454440468	1445102576	
ita-nor	Italian	Norwegian	939	7992	7736	11	83	75	32565288	478037228	444143105	
ita-pol	Italian	Polish	1294	7091	6069	1006	5600	4768	64374775	831961766	709528202	
ita-por	Italian	Portuguese	3599	26699	27507	6371	39084	40341	157099014	2248419792	2270107072	
ita-ron	Italian	Romanian	1013	5236	5097	8	41	39	66939184	849788856	854435550	
ita-rus	Italian	Russian	11874	71390	62442	66133	395533	346979	46309983	517773429	443711614	
ita-spa	Italian	Spanish	5000	28907	29307	9634	56004	56645	247394065	3773996621	3990271455	
ita-swe	Italian	Swedish	719	3948	4087	16	62	77	66775172	1139430129	1021964923	
ita-tur	Italian	Turkish	10000	69343	39177	5727	39190	22339	39157018	413610695	319701214	
ita-vie	Italian	Vietnamese	250	1496	1877				15286754	225342123	296514376	
ita-zho	Italian	Chinese	2943	16302	3006	1019	5835	1030	21301073	238635395	39855996	
jpn-kor	Japanese	Korean	653	656	2734	3	3	12	12910538	28740823	120283701	
jpn-msa	Japanese	Malay (macrolanguage)	2644	2651	14005	1192	1211	6403	15060655	27224199	132715448	
jpn-nld	Japanese	Dutch	3443	3475	21865	1125	1138	6939	18847524	33999999	197838606	
jpn-pol	Japanese	Polish	10018	10030	56996	14812	14829	84733	18316761	32639087	153961647	
jpn-por	Japanese	Portuguese	1943	1965	13117	1245	1264	8462	19286865	37601233	211622443	
jpn-rus	Japanese	Russian	10448	10502	59171	15719	15874	88917	19411793	37657003	177441639	
jpn-spa	Japanese	Spanish	11712	11753	77270	23471	23542	154265	24517283	44733542	275952224	
jpn-swe	Japanese	Swedish	910	920	5832	5	5	29	14277684	21191369	125269240	
jpn-tur	Japanese	Turkish	829	841	3885	4	4	19	18669222	33416598	137377859	
jpn-zho	Japanese	Chinese	2500	2523	2538	3039	3057	3079	14908595	26884706	26997754	
kor-rus	Korean	Russian	221	884	1103				12246920	96342170	107749246	
kor-spa	Korean	Spanish	942	3969	5684	1	3	4	17097642	149887451	206177711	
lav-rus	Latvian	Russian	280	1200	1218				13123612	175654307	156046077	
lit-pol	Lithuanian	Polish	1787	8044	8474	6	23	22	29138566	423508872	466578371	
lit-rus	Lithuanian	Russian	4998	23020	24467	9272	42967	45485	18047224	200300750	216211294	
lit-spa	Lithuanian	Spanish	456	1830	2253	1	4	5	45183984	541984651	738858424	
lit-tur	Lithuanian	Turkish	1472	6538	6006	6	19	16	10996374	90480367	88611169	
msa-msa	Malay (macrolanguage)	Malay (macrolanguage)	1000	5699	5693	171	1011	1014	20477305	210627498	210330330	
msa-spa	Malay (macrolanguage)	Spanish	254	1310	1337				55129975	594475065	691899680	
msa-zho	Malay (macrolanguage)	Chinese	420	2645	448	8	42	8	15380741	135176965	26462842	
nld-nor	Dutch	Norwegian	205	1280	1216	1	5	5	36766305	513459385	481900520	
nld-pol	Dutch	Polish	1193	7250	5634	1022	6148	4760	80448427	961211223	833582833	
nld-por	Dutch	Portuguese	2668	16032	15458	4882	29710	28395	112550031	1503042407	1535828353	
nld-ron	Dutch	Romanian	2487	15373	13951	1350	8172	7394	53825367	659731820	674116452	
nld-rus	Dutch	Russian	2723	16726	13508	6526	39630	31998	46328595	472192669	415196853	
nld-spa	Dutch	Spanish	10554	70146	65899	18068	119675	112437	137230519	2011862187	2147175432	
nld-tur	Dutch	Turkish	2500	15418	10624	3898	24079	16516	48164735	429354109	339487421	
nld-zho	Dutch	Chinese	1654	11535	1890	463	2744	463	20490670	199438403	37341476	
nor-pol	Norwegian	Polish	305	2066	1752				23233255	261001535	241506608	
nor-por	Norwegian	Portuguese	482	3473	3615	3	20	23	39454838	485783312	525867572	
nor-rus	Norwegian	Russian	1279	10091	8763	5	19	21	13035964	116058567	106040668	
nor-spa	Norwegian	Spanish	964	6161	6244	6	32	32	52588719	697686207	789016602	
nor-swe	Norwegian	Swedish	596	3249	3241	4	24	25	44746497	603407967	592773695	
pol-por	Polish	Portuguese	740	3706	4543				112679497	1083806233	1283123806	
pol-ron	Polish	Romanian	201	866	945				57043671	577815156	695451659	
pol-rus	Polish	Russian	3543	17118	17565	1066	5342	5468	58582697	509518427	518409603	
pol-spa	Polish	Spanish	2754	13702	16243	5075	25773	30627	108422276	1140704423	1399729949	
pol-swe	Polish	Swedish	1392	6510	7798	61	224	263	64907489	760865617	792824746	
pol-tur	Polish	Turkish	913	4469	3971				51040052	374954507	349116450	
pol-ukr	Polish	Ukrainian	2706	11176	11454	6898	27996	28750	11773783	139823626	138970441	
pol-zho	Polish	Chinese	1004	5429	1012	2	11	2	20004851	152753977	36847704	
por-por	Portuguese	Portuguese	2500	16799	16318	4783	31951	30979	44495182	324940189	324890888	
por-ron	Portuguese	Romanian	757	4298	4210	31	161	150	90988564	1025290080	1039014561	
por-rus	Portuguese	Russian	10797	69927	58266	10050	65095	54016	69138805	843205213	726642810	
por-spa	Portuguese	Spanish	11875	83452	83335	56853	373767	373214	338247062	5045068645	5265684325	
por-swe	Portuguese	Swedish	323	1692	1612	13	77	68	90547760	1285175583	1140482523	
por-tur	Portuguese	Turkish	1794	9860	7254	76	500	365	79208095	677244614	529742537	
por-ukr	Portuguese	Ukrainian	3372	17495	14867	1069	5671	4802	11436463	166848064	138662558	
por-zho	Portuguese	Chinese	1052	5933	1066	3	19	3	36244863	369502377	66217050	
ron-rus	Romanian	Russian	802	3966	3603	7	28	24	21542856	185811100	161797378	
ron-spa	Romanian	Spanish	1959	10242	10415	115	694	676	112769744	1369471211	1418224592	
ron-tur	Romanian	Turkish	2495	16126	11231	1023	6558	4505	38595534	337112748	254956454	
rus-slv	Russian	Slovenian	707	3401	3315	45	223	209	23459454	201876567	202612644	
rus-spa	Russian	Spanish	11867	62517	71143	86903	462151	526898	111138411	1590871489	1994264881	
rus-swe	Russian	Swedish	1282	6049	7022	68	321	375	31408868	267228270	281195140	
rus-tur	Russian	Turkish	5000	26641	22885	6439	35148	30020	35352052	323543452	311434626	
rus-ukr	Russian	Ukrainian	10000	47786	47628	7667	37256	37140	34212183	481961051	477921576	
rus-vie	Russian	Vietnamese	313	1740	2192	1	12	17	14986395	176649255	269960683	
rus-zho	Russian	Chinese	2500	13724	2526	4867	26594	4966	41647108	654192151	72866276	
slv-zho	Slovenian	Chinese	826	3881	829				10956062	75744011	19050994	
spa-swe	Spanish	Swedish	1351	6783	6919	254	1358	1482	95280237	1458454848	1235630742	
spa-tur	Spanish	Turkish	11301	62418	47455	18213	97772	74811	62050292	571710264	433692692	
spa-ukr	Spanish	Ukrainian	10233	49018	43251	12969	62803	55076	16821154	251761178	200642209	
spa-vie	Spanish	Vietnamese	594	3156	4017	8	33	31	40638094	508855522	634004529	
spa-zho	Spanish	Chinese	2797	15022	2830	6923	38231	7014	58565593	1097575787	101497358	
swe-tur	Swedish	Turkish	233	1275	880	6	25	19	34050629	286239968	244844065	
swe-zho	Swedish	Chinese	1066	5189	1068	2	17	2	15809901	136391284	28812365	
tur-zho	Turkish	Chinese	986	3700	991	19	73	21	19781955	129293005	35991819	
vie-zho	Vietnamese	Chinese	442	4120	456	4	32	4	10781289	169063050	19588532	
