dan-fin	Danish	Finnish	2665	13452	11009	1854	10314	8348	49411725	778227129	591479216	
dan-fra	Danish	French	1731	9307	10245	89	601	690	77220719	1240133470	1433684311	
dan-hun	Danish	Hungarian	882	4967	3888	6	26	18	39096324	568567353	515841359	
dan-ita	Danish	Italian	286	1876	1885	4	16	18	63225160	1077789214	1171882384	
dan-jpn	Danish	Japanese	927	5000	932	10	62	10	8467609	97226762	15999268	
dan-nld	Danish	Dutch	1643	8485	8952	67	338	365	71005999	1160485402	1258693815	
dan-nor	Danish	Norwegian	1311	8343	8216	1050	6607	6561	39503372	541325880	535545627	
dan-por	Danish	Portuguese	876	4281	4368	4	33	24	73045085	1099601319	1219803678	
dan-rus	Danish	Russian	1713	9788	8376	1065	5999	5207	19444845	180706655	164465722	
dan-spa	Danish	Spanish	5000	30181	29832	5165	31534	31087	81687841	1280222017	1487592915	
dan-swe	Danish	Swedish	2348	12542	12292	1440	7859	7730	67424560	1051984859	1026298995	
dan-tur	Danish	Turkish	770	3555	2680	4	16	12	19482641	182994406	150078891	
dan-yid	Danish	Yiddish	200	968	1053	11	58	60	79581	399299	635391	
dan-zho	Danish	Chinese	250	1400	265				12949875	111175424	23597243	
deu-deu	German	German	2500	17212	17358	2127	14410	14645	402977	4134396	4107924	
deu-dsb	German	Lower Sorbian	640	3696	3203	1	5	5	24374	208816	201470	
deu-ell	German	Modern Greek (1453-)	2500	14008	12753	2869	16440	15179	64421019	897052951	940023419	
deu-eng	German	English	32565	247086	250438	289779	2004590	2005962	775736768	11191697189	11879775260	
deu-epo	German	Esperanto	20438	178667	169085	221683	1735749	1622618	5235762	55593131	54394568	
deu-est	German	Estonian	265	1434	1216	1	6	4	41253664	642840595	508375300	
deu-eus	German	Basque	458	2749	2297				803389	5132324	4184691	
deu-fas	German	Persian	3185	21330	21895	1051	7027	7253	14137912	155307415	180895594	
deu-fin	German	Finnish	3320	20578	15318	7142	42630	32133	75002315	1095943341	825233237	
deu-fra	German	French	17388	118085	128606	98158	659086	710892	269772981	4131671345	4751583458	
deu-frr	German	Northern Frisian	278	1557	1535						
deu-gos	German	Gronings	209	925	898	6	29	25			
deu-hbs	German	Serbo-Croatian	1959	12825	11347	708	4491	3780	58967617	660846229	604933246	
deu-heb	German	Hebrew	3090	20905	16487	1213	8177	6492	22663182	216922605	179385973	
deu-hrx	German	Hunsrik	482	2316	2240						
deu-hsb	German	Upper Sorbian	667	3961	3337	1	5	5	33193	253689	237563	
deu-hun	German	Hungarian	23848	167825	132298	54083	363033	290581	66068675	860272507	764167640	
deu-ido	German	Ido	1000	4872	4726	928	4461	4422	5210	10183	11486	
deu-ile	German	Interlingue	2278	11146	11531	1372	6540	6818	3	35	76	
deu-ina	German	Interlingua (International Auxiliary Language Association)	1257	9764	10569	213	1008	1057	17527	144114	158585	
deu-isl	German	Icelandic	977	5160	4925	19	159	136	8816105	103780609	102218571	
deu-ita	German	Italian	10392	68761	66071	12198	79958	76585	165213375	2615618108	2822919827	
deu-jbo	German	Lojban	1449	8454	9715	20	213	301	381	744	1086	
deu-jpn	German	Japanese	12649	90666	12734	29943	215282	30199	23246645	232442054	42546283	
deu-kab	German	Kabyle	453	2481	2106	8	47	33	29080	305106	306566	
deu-kor	German	Korean	1127	7553	5410	9	76	55	15717548	171862751	139316901	
deu-kur	German	Kurdish	258	1224	1137	12	57	58	124047	1753779	2195986	
deu-lad	German	Ladino	276	1186	1146	28	116	131			
deu-lat	German	Latin	2016	10773	8116	1283	7964	5950	90136	1018375	823842	
deu-lav	German	Latvian	200	1252	1069				33584993	568098363	519846493	
deu-lfn	German	Lingua Franca Nova	582	3929	4459	54	340	389			
deu-lit	German	Lithuanian	1115	7056	5615	541	2817	2414	37435405	612100806	521596842	
deu-ltz	German	Luxembourgish	386	2007	1999	4	21	21	581933	6444161	10846220	
deu-msa	German	Malay (macrolanguage)	564	3723	3339	2	41	34	33449005	407965713	391006086	
deu-nds	German	Low German	9999	62145	63862	7972	50286	51767	146720	1364034	1431971	
deu-nld	German	Dutch	11046	66228	68690	26387	157718	163499	156204242	2205120712	2342344953	
deu-nor	German	Norwegian	3651	29080	28408	1026	7880	7686	51017401	675266045	661524476	
deu-pol	German	Polish	5000	31008	25467	6188	38516	31606	96443936	1202484519	1111298189	
deu-por	German	Portuguese	10000	67116	68443	7821	56554	57501	148264788	2123070857	2310849342	
deu-ron	German	Romanian	1141	6409	6093	1112	6236	5974	60607361	791497338	857110570	
deu-run	German	Rundi	1752	8475	5109	1192	6287	3869	345565	5691274	5176341	
deu-rus	German	Russian	18028	116538	99247	100323	629710	536786	73410989	928240381	850364874	
deu-slv	German	Slovenian	659	3005	2447	7	35	26	41570897	572500671	531002712	
deu-spa	German	Spanish	11376	78602	76594	75061	507740	495821	245781268	3686899035	4208751493	
deu-swe	German	Swedish	3410	19330	19001	1378	7822	7640	107221536	1558149858	1504739241	
deu-swg	German	Swabian	1523	13079	12897	184	1437	1418			
deu-tat	German	Tatar	2501	21692	17487	3738	32130	25814	284623	4414624	3540694	
deu-tgl	German	Tagalog	397	2425	2401				3244111	42458783	48985704	
deu-tlh	German	Klingon	1099	6292	3573	1081	6002	3477	113	2046	1280	
deu-tok	German	Toki Pona	10488	65964	100433	13817	85800	130753			
deu-tur	German	Turkish	5000	32186	23099	7481	47782	34392	43675726	456158544	375941880	
deu-ukr	German	Ukrainian	10682	54656	45795	11721	59016	49648	15254884	198164941	175773212	
deu-vie	German	Vietnamese	403	2721	3273				19344274	244905051	343830648	
deu-vol	German	Volapük	214	1084	811	7	32	33	1	72	13	
deu-yid	German	Yiddish	1000	4929	5230	430	2378	2589	80311	910608	1144788	
deu-zho	German	Chinese	4985	31361	5039	7590	48465	7703	30458932	329769318	54397235	
dsb-hsb	Lower Sorbian	Upper Sorbian	333	943	930				26230	218572	215893	
dsb-slv	Lower Sorbian	Slovenian	332	1017	1038				28672	221120	217525	
dtp-eng	Kadazan Dusun	English	1927	11430	11485	1300	9298	9084			
dtp-jpn	Kadazan Dusun	Japanese	301	1674	301						
dtp-msa	Kadazan Dusun	Malay (macrolanguage)	884	7561	6702	7	49	45			
dtp-zho	Kadazan Dusun	Chinese	250	1725	255						
egl-ita	Emilian	Italian	202	863	784						
ell-ell	Modern Greek (1453-)	Modern Greek (1453-)	534	2617	2633				2882959	17720416	17705802	
ell-eng	Modern Greek (1453-)	English	13055	68618	71265	12920	62833	64695	158601859	2216084933	2218186718	
ell-epo	Modern Greek (1453-)	Esperanto	634	3465	3344	5	26	26	1589281	17418778	16367678	
ell-fra	Modern Greek (1453-)	French	1506	7324	8420	36	232	282	91986748	1145059878	1244114316	
ell-ita	Modern Greek (1453-)	Italian	433	2019	2066				56385254	809455779	831257687	
ell-nld	Modern Greek (1453-)	Dutch	928	6523	7178	67	508	544	56236142	748983965	773710560	
ell-por	Modern Greek (1453-)	Portuguese	1161	6185	6397	23	104	113	94216999	1047677517	1086635930	
ell-rus	Modern Greek (1453-)	Russian	2500	13195	11573	2549	13351	11616	31922794	338277272	296780420	
ell-spa	Modern Greek (1453-)	Spanish	1829	8405	8756	1023	4772	4953	101015001	1227484575	1320012493	
ell-swe	Modern Greek (1453-)	Swedish	253	1159	1210				45936499	724820426	658247481	
ell-tur	Modern Greek (1453-)	Turkish	1469	7418	5505	200	972	735	40043669	312457451	252479021	
eng-eng	English	English	12663	105396	106632	96608	812315	828924	25770313	230224785	229535074	
eng-epo	English	Esperanto	29548	253225	237529	241675	1637988	1528466	70341434	912570797	865048330	
eng-est	English	Estonian	1359	7295	6373	1186	6560	5712	67539583	1010029788	763295548	
eng-eus	English	Basque	1060	6861	5823	1005	6640	5540	10163682	88823155	71365323	
eng-fao	English	Faroese	294	1631	1564	1	4	4	2895158	40481474	37943031	
eng-fas	English	Persian	3762	26914	27590	1121	7867	8110	49093047	612660082	681201118	
eng-fin	English	Finnish	11786	75757	57720	69896	437901	335639	140250177	1956190195	1407891107	
eng-fra	English	French	23139	163274	177986	251749	1665185	1802220	837088250	14348485299	15819155237	
eng-fry	English	Western Frisian	222	1298	1329	2	6	6	700077	4667097	5024284	
eng-gla	English	Scottish Gaelic	957	5346	6131				6666533	75943710	81789470	
eng-gle	English	Irish	1913	9141	10094	79	439	478	24793933	300729451	354372298	
eng-glg	English	Galician	1019	7246	6724	3	17	16	14469542	149684541	148863457	
eng-gos	English	Gronings	1154	4330	4250	97	499	491			
eng-got	English	Gothic	207	865	685				117	2479	1169	
eng-grc	English	Ancient Greek (to 1453)	623	4676	3509	6	28	28	19	387	54	
eng-gsw	English	Swiss German	218	854	836	3	13	18	106	2701	2256	
eng-hau	English	Hausa	256	2123	2082				9000508	99968804	62913016	
eng-hbs	English	Serbo-Croatian	10498	60915	55756	14206	86842	79949	214850199	2580793475	2269091163	
eng-heb	English	Hebrew	10915	68604	54058	153571	956210	754018	57840412	606102899	483386382	
eng-hin	English	Hindi	5000	28315	31361	6072	34511	38383	71917217	896179890	956249613	
eng-hoc	English	Ho	685	2965	2041						
eng-hrx	English	Hunsrik	235	1054	1104						
eng-hun	English	Hungarian	19625	127296	99658	97144	568474	449917	139799007	1732348178	1467580516	
eng-hye	English	Armenian	1121	3888	3852	1036	3772	3714	16609621	197375629	152925428	
eng-ido	English	Ido	2271	13288	12187	1483	8666	8023	20477	150789	146607	
eng-ile	English	Interlingue	1711	8607	8832	1143	5763	5928	242	2205	1651	
eng-ilo	English	Iloko	1093	6184	6040	1000	5647	5433	2017387	25879535	27021694	
eng-ina	English	Interlingua (International Auxiliary Language Association)	4988	36505	38263	6550	45714	47784	23929	209596	228533	
eng-isl	English	Icelandic	2658	18111	17431	6938	46615	45100	21979561	265419283	251686374	
eng-ita	English	Italian	29212	179212	173591	472974	2669685	2585368	378109944	6226109857	6307894112	
eng-jav	English	Javanese	269	1574	1378	2	20	17	18149854	177538686	151935769	
eng-jbo	English	Lojban	4996	28565	33556	7050	41034	48459	451	1379	1716	
eng-jpn	English	Japanese	20796	160332	20878	194793	1506695	195337	91296937	1229167523	198172945	
eng-kab	English	Kabyle	15971	93907	79418	14439	72839	63773	2953417	24879049	21755467	
eng-kat	English	Georgian	1088	5442	3728	18	98	70	13032106	160183471	107136345	
eng-kaz	English	Kazakh	434	2370	1820	3	13	10	35231799	378979970	285373519	
eng-kha	English	Khasi	1314	6985	7819	108	717	862			
eng-khm	English	Khmer	778	3624	1640				6553202	77752064	64590496	
eng-kor	English	Korean	2479	15402	10962	1129	7208	5185	37221550	421476071	332870861	
eng-kur	English	Kurdish	750	4155	3720	80	427	393	483232	6407450	6798975	
eng-lad	English	Ladino	867	3824	3727	58	224	254	29	550	569	
eng-lat	English	Latin	11821	94945	68969	14036	114476	83208	1100424	8516469	7069375	
eng-lav	English	Latvian	1631	9273	7915	189	1394	1152	57173732	924313311	823158273	
eng-lfn	English	Lingua Franca Nova	4594	29698	32700	3706	23624	25842	43	763	807	
eng-lit	English	Lithuanian	2585	15358	12286	5643	33590	26618	65063233	1022831527	831815348	
eng-ltz	English	Luxembourgish	387	2135	2040	4	15	14	17568120	231374021	403510152	
eng-mal	English	Malayalam	802	4700	3459				59661051	584978244	426686900	
eng-mar	English	Marathi	11026	59297	52713	43058	230342	204540	42041768	400974916	365225007	
eng-mkd	English	Macedonian	10017	54950	51343	70319	387013	361882	17437638	218257251	211307673	
eng-mlt	English	Maltese	251	1163	859	1	6	3	22760694	382787785	321727800	
eng-mon	English	Mongolian	417	2811	2445	23	194	157	17176614	197481749	152457923	
eng-mri	English	Maori	367	2336	3325	3	10	12	5800311	69473170	88923040	
eng-msa	English	Malay (macrolanguage)	5000	31183	27896	7487	48191	43227	168311638	2227049159	2024856934	
eng-mya	English	Burmese	220	1448	1204				10751538	118720958	63785453	
eng-nds	English	Low German	2500	14803	15228	3279	19655	20193	206993	1395776	1358760	
eng-nld	English	Dutch	17138	108400	111026	62387	367039	378888	325047981	4567826225	4582607424	
eng-nor	English	Norwegian	5000	34479	33820	6264	41940	41230	135146726	1863522345	1763266796	
eng-nov	English	Novial	222	1159	1148	14	59	61	4	76	52	
eng-nst	English	Tase Naga	805	3823	4871						
eng-oci	English	Occitan (post 1500)	858	4481	4595				1459964	9556511	9439385	
eng-orv	English	Old Russian	322	1713	1364						
eng-ota	English	Ottoman Turkish (1500-1928)	696	3704	3433	12	81	72			
eng-pam	English	Pampanga	1000	5621	4989	494	2851	2504	30	78	64	
eng-pms	English	Piemontese	270	1714	1910				45	299	285	
eng-pol	English	Polish	11713	76000	62046	44189	281683	230039	210320051	2860689635	2510710788	
eng-por	English	Portuguese	23215	243889	253787	204462	1296582	1297175	429437198	6632852087	6821587935	
eng-prg	English	Prussian	219	1444	1277						
eng-que	English	Quechua	258	1386	764				2853672	34438187	22640942	
eng-rom	English	Romany	706	3961	4494				23887	447988	458579	
eng-ron	English	Romanian	6632	42043	41383	9662	62182	61687	148959401	2049428724	2106930773	
eng-run	English	Rundi	1703	8221	4930	3	29	17	1024349	12413204	11015958	
eng-rus	English	Russian	36385	246349	208680	504175	3130009	2706675	214645928	3392370731	2954742470	
eng-slv	English	Slovenian	2495	14074	11554	1796	10243	8404	69320844	950570923	834895987	
eng-spa	English	Spanish	24514	188970	184065	197532	1347308	1306416	1088295952	18373909098	20120776592	
eng-sqi	English	Albanian	1112	6810	6978	2	11	11	94122569	1148951054	1203472095	
eng-swa	English	Swahili (macrolanguage)	434	2424	1703	3	17	21	31213354	350342238	320456022	
eng-swe	English	Swedish	11452	63164	62728	15558	85524	85248	207819305	2961388135	2732066157	
eng-tam	English	Tamil	356	1996	1511				58105668	593591561	460319510	
eng-tat	English	Tatar	1451	9447	6996	22	326	188	9936650	100676493	81096806	
eng-tel	English	Telugu	262	1406	1089				53464610	552256711	457117021	
eng-tgl	English	Tagalog	3978	30806	32076	4796	29378	28759	67551342	700753705	747159856	
eng-tha	English	Thai	1178	6298	1372	1	5	1	16132390	214554308	76537073	
eng-tlh	English	Klingon	5000	27391	15764	8717	47645	27521	136	2339	1423	
eng-tok	English	Toki Pona	7715	47198	70255	8702	50178	74589			
eng-tuk	English	Turkmen	2500	16260	12809	3869	25403	20032	145497	2043299	1464437	
eng-tur	English	Turkish	18588	126267	92840	658320	4370759	3225011	103684255	1140417879	886676935	
eng-tzl	English	Talossan	206	703	635	20	80	95			
eng-uig	English	Uighur	3024	19231	13084	1011	6376	4387	8615783	94754606	71773084	
eng-ukr	English	Ukrainian	15984	90458	77810	159487	885390	765860	48341922	1008252590	911038388	
eng-urd	English	Urdu	1663	10180	12106	3	26	29	34085204	372803011	496431192	
eng-uzb	English	Uzbek	480	2323	1615	1	4	3	31142431	366409150	267450261	
eng-vie	English	Vietnamese	2500	17313	21591	4350	31495	40088	66439474	993987551	1352910499	
eng-vol	English	Volapük	1541	8149	6093	1356	7128	5449	70	1372	438	
eng-war	English	Waray (Philippines)	1512	9630	9364	56	491	461	2757611	26597925	28599515	
eng-xal	English	Kalmyk	281	1726	1366				28	54	44	
eng-yid	English	Yiddish	2483	12632	13594	4311	22194	23953	7590007	77236100	74963599	
eng-zho	English	Chinese	11344	80189	11594	43078	304368	43933	142020979	2074801534	266479430	
eng-zza	English	Zaza	529	2557	2416	5	25	22	552643	5074979	4458141	
epo-epo	Esperanto	Esperanto	10000	60347	60394	9874	60255	60298	266	1818	1810	
epo-fas	Esperanto	Persian	2530	15451	18004	7430	45396	52342	1119847	10471870	12104706	
epo-fin	Esperanto	Finnish	2862	15296	12426	1142	6187	4956	1493223	13558900	10745353	
epo-fra	Esperanto	French	23465	144977	168284	287548	1834039	2127992	20745752	209292371	236575175	
epo-glg	Esperanto	Galician	330	1894	1896	5	31	38	337420	1650439	1867358	
epo-hbs	Esperanto	Serbo-Croatian	2500	15216	14876	2805	16919	16579	2406901	21851681	20422197	
epo-heb	Esperanto	Hebrew	10557	67749	56331	19607	126955	105465	1246765	10424221	8626086	
epo-hun	Esperanto	Hungarian	10197	64633	53532	28756	181892	151662	1591155	14666379	12896709	
epo-ido	Esperanto	Ido	1183	6325	6295	743	3236	3223	7173	16340	17845	
epo-ile	Esperanto	Interlingue	334	1411	1514	23	95	101	7	136	88	
epo-ina	Esperanto	Interlingua (International Auxiliary Language Association)	2644	17723	19883	1764	10190	11395	11490	67228	73779	
epo-isl	Esperanto	Icelandic	241	1285	1347				239280	1400334	1349202	
epo-ita	Esperanto	Italian	11152	62262	62295	40619	221800	222099	2982182	33443959	34851505	
epo-jbo	Esperanto	Lojban	1167	6044	7229	64	415	549	304	580	761	
epo-jpn	Esperanto	Japanese	3676	22286	3682	6421	38357	6445	377953	1753135	727843	
epo-lad	Esperanto	Ladino	475	2093	2151	52	205	219	12	101	118	
epo-lat	Esperanto	Latin	3106	36459	27041	5980	76518	56743	82530	793907	666225	
epo-lfn	Esperanto	Lingua Franca Nova	997	4839	5583	604	2884	3256	6	41	40	
epo-lit	Esperanto	Lithuanian	13275	75681	65293	10429	58107	50279	1048143	9464314	7895614	
epo-msa	Esperanto	Malay (macrolanguage)	209	1406	1291	3	19	17	572205	3141407	3117979	
epo-nds	Esperanto	Low German	2536	14209	15218	1284	7483	7944	70139	318548	351891	
epo-nld	Esperanto	Dutch	17570	104582	117853	80837	478383	540109	2575360	25029861	26796576	
epo-nor	Esperanto	Norwegian	3158	24404	25138	1027	7952	8098	1546983	14921687	14992038	
epo-oci	Esperanto	Occitan (post 1500)	589	4291	4484	1	8	6	79752	194099	227876	
epo-pol	Esperanto	Polish	2581	14651	12719	5786	32947	28629	501208	3160056	2872841	
epo-por	Esperanto	Portuguese	12057	89461	93527	46093	329403	345038	597994	4216130	4620254	
epo-ron	Esperanto	Romanian	3820	20944	21166	1678	9343	9437	1710088	16736457	18416439	
epo-rus	Esperanto	Russian	17249	105716	95351	45960	291530	260943	472400	3000117	2759685	
epo-slv	Esperanto	Slovenian	310	1846	1635	1	4	3	1241511	13327610	12564857	
epo-spa	Esperanto	Spanish	11890	76338	78777	65096	414554	430104	6210974	76459691	83530130	
epo-swe	Esperanto	Swedish	1757	8960	9082	189	965	958	2174355	21230911	20981552	
epo-tgl	Esperanto	Tagalog	1109	7114	7513	112	2896	3287	172959	1211346	1390745	
epo-tlh	Esperanto	Klingon	1930	9942	6161	247	1053	696	136	1988	1401	
epo-tok	Esperanto	Toki Pona	2733	15238	24821	1623	9194	14183			
epo-tur	Esperanto	Turkish	5000	27672	21298	7757	42785	32886	413229	2437525	1994706	
epo-ukr	Esperanto	Ukrainian	2500	12045	10505	4732	22898	20072	1095329	8705310	7818021	
epo-vie	Esperanto	Vietnamese	1790	11394	15774	2	11	15	170552	2584002	3478184	
epo-vol	Esperanto	Volapük	885	4389	3377	37	174	140			
epo-yid	Esperanto	Yiddish	2489	12345	13852	2278	11029	12302	23264	49764	109329	
epo-zho	Esperanto	Chinese	2241	12844	2284	1029	5916	1064	428178	2244849	1513772	
est-fin	Estonian	Finnish	228	1008	900				30783369	371795420	352572486	
est-rus	Estonian	Russian	698	3389	3324	19	85	86	18259725	170143237	189092968	
eus-jpn	Basque	Japanese	239	792	239				412394	1906997	756310	
eus-rus	Basque	Russian	488	1878	1866				686357	3466690	3868982	
eus-spa	Basque	Spanish	1850	8887	10252	1003	4875	5598	13835530	161085548	215758789	
fas-fra	Persian	French	390	3111	3233	5	28	34	15546771	199022165	193950707	
fin-fin	Finnish	Finnish	1000	3936	3983	361	1469	1517	179361	912769	914039	
fin-fkv	Finnish	Kven Finnish	506	2085	2150	68	277	271			
