ell-por	Modern Greek (1453-)	Portuguese	1161	6185	6397	23	104	113	94216999	1047677517	1086635930	
ell-rus	Modern Greek (1453-)	Russian	2500	13195	11573	2549	13351	11616	31922794	338277272	296780420	
ell-spa	Modern Greek (1453-)	Spanish	1829	8405	8756	1023	4772	4953	101015001	1227484575	1320012493	
ell-tur	Modern Greek (1453-)	Turkish	1469	7418	5505	200	972	735	40043669	312457451	252479021	
eng-eng	English	English	12663	105396	106632	96608	812315	828924	25770313	230224785	229535074	
eng-epo	English	Esperanto	29548	253225	237529	241675	1637988	1528466	70341434	912570797	865048330	
eng-est	English	Estonian	1359	7295	6373	1186	6560	5712	67539583	1010029788	763295548	
eng-eus	English	Basque	1060	6861	5823	1005	6640	5540	10163682	88823155	71365323	
eng-fas	English	Persian	3762	26914	27590	1121	7867	8110	49093047	612660082	681201118	
eng-fin	English	Finnish	11786	75757	57720	69896	437901	335639	140250177	1956190195	1407891107	
eng-fra	English	French	23139	163274	177986	251749	1665185	1802220	837088250	14348485299	15819155237	
eng-gle	English	Irish	1913	9141	10094	79	439	478	24793933	300729451	354372298	
eng-glg	English	Galician	1019	7246	6724	3	17	16	14469542	149684541	148863457	
eng-gos	English	Gronings	1154	4330	4250	97	499	491			
eng-hbs	English	Serbo-Croatian	10498	60915	55756	14206	86842	79949	214850199	2580793475	2269091163	
eng-heb	English	Hebrew	10915	68604	54058	153571	956210	754018	57840412	606102899	483386382	
eng-hin	English	Hindi	5000	28315	31361	6072	34511	38383	71917217	896179890	956249613	
eng-hun	English	Hungarian	19625	127296	99658	97144	568474	449917	139799007	1732348178	1467580516	
eng-hye	English	Armenian	1121	3888	3852	1036	3772	3714	16609621	197375629	152925428	
eng-ido	English	Ido	2271	13288	12187	1483	8666	8023	20477	150789	146607	
eng-ile	English	Interlingue	1711	8607	8832	1143	5763	5928	242	2205	1651	
eng-ilo	English	Iloko	1093	6184	6040	1000	5647	5433	2017387	25879535	27021694	
eng-ina	English	Interlingua (International Auxiliary Language Association)	4988	36505	38263	6550	45714	47784	23929	209596	228533	
eng-isl	English	Icelandic	2658	18111	17431	6938	46615	45100	21979561	265419283	251686374	
eng-ita	English	Italian	29212	179212	173591	472974	2669685	2585368	378109944	6226109857	6307894112	
eng-jbo	English	Lojban	4996	28565	33556	7050	41034	48459	451	1379	1716	
eng-jpn	English	Japanese	20796	160332	20878	194793	1506695	195337	91296937	1229167523	198172945	
eng-kab	English	Kabyle	15971	93907	79418	14439	72839	63773	2953417	24879049	21755467	
eng-kat	English	Georgian	1088	5442	3728	18	98	70	13032106	160183471	107136345	
eng-kha	English	Khasi	1314	6985	7819	108	717	862			
eng-kor	English	Korean	2479	15402	10962	1129	7208	5185	37221550	421476071	332870861	
eng-lat	English	Latin	11821	94945	68969	14036	114476	83208	1100424	8516469	7069375	
eng-lav	English	Latvian	1631	9273	7915	189	1394	1152	57173732	924313311	823158273	
eng-lfn	English	Lingua Franca Nova	4594	29698	32700	3706	23624	25842	43	763	807	
eng-lit	English	Lithuanian	2585	15358	12286	5643	33590	26618	65063233	1022831527	831815348	
eng-mar	English	Marathi	11026	59297	52713	43058	230342	204540	42041768	400974916	365225007	
eng-mkd	English	Macedonian	10017	54950	51343	70319	387013	361882	17437638	218257251	211307673	
eng-msa	English	Malay (macrolanguage)	5000	31183	27896	7487	48191	43227	168311638	2227049159	2024856934	
eng-nds	English	Low German	2500	14803	15228	3279	19655	20193	206993	1395776	1358760	
eng-nld	English	Dutch	17138	108400	111026	62387	367039	378888	325047981	4567826225	4582607424	
eng-nor	English	Norwegian	5000	34479	33820	6264	41940	41230	135146726	1863522345	1763266796	
eng-pam	English	Pampanga	1000	5621	4989	494	2851	2504	30	78	64	
eng-pol	English	Polish	11713	76000	62046	44189	281683	230039	210320051	2860689635	2510710788	
eng-por	English	Portuguese	23215	243889	253787	204462	1296582	1297175	429437198	6632852087	6821587935	
eng-ron	English	Romanian	6632	42043	41383	9662	62182	61687	148959401	2049428724	2106930773	
eng-run	English	Rundi	1703	8221	4930	3	29	17	1024349	12413204	11015958	
eng-rus	English	Russian	36385	246349	208680	504175	3130009	2706675	214645928	3392370731	2954742470	
eng-slv	English	Slovenian	2495	14074	11554	1796	10243	8404	69320844	950570923	834895987	
eng-spa	English	Spanish	24514	188970	184065	197532	1347308	1306416	1088295952	18373909098	20120776592	
eng-sqi	English	Albanian	1112	6810	6978	2	11	11	94122569	1148951054	1203472095	
eng-swe	English	Swedish	11452	63164	62728	15558	85524	85248	207819305	2961388135	2732066157	
eng-tat	English	Tatar	1451	9447	6996	22	326	188	9936650	100676493	81096806	
eng-tgl	English	Tagalog	3978	30806	32076	4796	29378	28759	67551342	700753705	747159856	
eng-tha	English	Thai	1178	6298	1372	1	5	1	16132390	214554308	76537073	
eng-tlh	English	Klingon	5000	27391	15764	8717	47645	27521	136	2339	1423	
eng-tok	English	Toki Pona	7715	47198	70255	8702	50178	74589			
eng-tuk	English	Turkmen	2500	16260	12809	3869	25403	20032	145497	2043299	1464437	
eng-tur	English	Turkish	18588	126267	92840	658320	4370759	3225011	103684255	1140417879	886676935	
eng-uig	English	Uighur	3024	19231	13084	1011	6376	4387	8615783	94754606	71773084	
eng-ukr	English	Ukrainian	15984	90458	77810	159487	885390	765860	48341922	1008252590	911038388	
eng-urd	English	Urdu	1663	10180	12106	3	26	29	34085204	372803011	496431192	
eng-vie	English	Vietnamese	2500	17313	21591	4350	31495	40088	66439474	993987551	1352910499	
eng-vol	English	Volapük	1541	8149	6093	1356	7128	5449	70	1372	438	
eng-war	English	Waray (Philippines)	1512	9630	9364	56	491	461	2757611	26597925	28599515	
eng-yid	English	Yiddish	2483	12632	13594	4311	22194	23953	7590007	77236100	74963599	
eng-zho	English	Chinese	11344	80189	11594	43078	304368	43933	142020979	2074801534	266479430	
epo-epo	Esperanto	Esperanto	10000	60347	60394	9874	60255	60298	266	1818	1810	
epo-fas	Esperanto	Persian	2530	15451	18004	7430	45396	52342	1119847	10471870	12104706	
epo-fin	Esperanto	Finnish	2862	15296	12426	1142	6187	4956	1493223	13558900	10745353	
epo-fra	Esperanto	French	23465	144977	168284	287548	1834039	2127992	20745752	209292371	236575175	
epo-hbs	Esperanto	Serbo-Croatian	2500	15216	14876	2805	16919	16579	2406901	21851681	20422197	
epo-heb	Esperanto	Hebrew	10557	67749	56331	19607	126955	105465	1246765	10424221	8626086	
epo-hun	Esperanto	Hungarian	10197	64633	53532	28756	181892	151662	1591155	14666379	12896709	
epo-ido	Esperanto	Ido	1183	6325	6295	743	3236	3223	7173	16340	17845	
epo-ina	Esperanto	Interlingua (International Auxiliary Language Association)	2644	17723	19883	1764	10190	11395	11490	67228	73779	
epo-ita	Esperanto	Italian	11152	62262	62295	40619	221800	222099	2982182	33443959	34851505	
epo-jbo	Esperanto	Lojban	1167	6044	7229	64	415	549	304	580	761	
epo-jpn	Esperanto	Japanese	3676	22286	3682	6421	38357	6445	377953	1753135	727843	
epo-lat	Esperanto	Latin	3106	36459	27041	5980	76518	56743	82530	793907	666225	
epo-lit	Esperanto	Lithuanian	13275	75681	65293	10429	58107	50279	1048143	9464314	7895614	
epo-nds	Esperanto	Low German	2536	14209	15218	1284	7483	7944	70139	318548	351891	
epo-nld	Esperanto	Dutch	17570	104582	117853	80837	478383	540109	2575360	25029861	26796576	
epo-nor	Esperanto	Norwegian	3158	24404	25138	1027	7952	8098	1546983	14921687	14992038	
epo-pol	Esperanto	Polish	2581	14651	12719	5786	32947	28629	501208	3160056	2872841	
epo-por	Esperanto	Portuguese	12057	89461	93527	46093	329403	345038	597994	4216130	4620254	
epo-ron	Esperanto	Romanian	3820	20944	21166	1678	9343	9437	1710088	16736457	18416439	
epo-rus	Esperanto	Russian	17249	105716	95351	45960	291530	260943	472400	3000117	2759685	
epo-spa	Esperanto	Spanish	11890	76338	78777	65096	414554	430104	6210974	76459691	83530130	
epo-swe	Esperanto	Swedish	1757	8960	9082	189	965	958	2174355	21230911	20981552	
epo-tgl	Esperanto	Tagalog	1109	7114	7513	112	2896	3287	172959	1211346	1390745	
epo-tlh	Esperanto	Klingon	1930	9942	6161	247	1053	696	136	1988	1401	
epo-tok	Esperanto	Toki Pona	2733	15238	24821	1623	9194	14183			
epo-tur	Esperanto	Turkish	5000	27672	21298	7757	42785	32886	413229	2437525	1994706	
epo-ukr	Esperanto	Ukrainian	2500	12045	10505	4732	22898	20072	1095329	8705310	7818021	
epo-vie	Esperanto	Vietnamese	1790	11394	15774	2	11	15	170552	2584002	3478184	
epo-yid	Esperanto	Yiddish	2489	12345	13852	2278	11029	12302	23264	49764	109329	
epo-zho	Esperanto	Chinese	2241	12844	2284	1029	5916	1064	428178	2244849	1513772	
eus-spa	Basque	Spanish	1850	8887	10252	1003	4875	5598	13835530	161085548	215758789	
fin-fin	Finnish	Finnish	1000	3936	3983	361	1469	1517	179361	912769	914039	
fin-fra	Finnish	French	1920	7550	10457	1085	4242	5948	85896276	834435607	1254797916	
fin-hun	Finnish	Hungarian	1297	5060	4988	16	75	72	47667374	463501322	550211474	
fin-ita	Finnish	Italian	1039	4258	5575	1003	4107	5270	56059373	632280629	911579109	
fin-jpn	Finnish	Japanese	12580	59873	12638	10954	52757	11028	8927609	72427470	16603924	
fin-nor	Finnish	Norwegian	2488	10245	12118	1159	4882	5759	25834628	256395819	334221082	
fin-rus	Finnish	Russian	3643	15057	17017	1019	4311	4791	26486195	192309628	236788102	
fin-spa	Finnish	Spanish	2540	11376	14309	7399	33227	41799	91430674	875116209	1311015701	
fin-swe	Finnish	Swedish	2959	12854	16575	7284	31018	39767	66049439	781748422	975661122	
fin-tur	Finnish	Turkish	1796	8366	8001	6	24	24	28117234	174886605	195393366	
fra-fra	French	French	1000	6830	6831	2456	16172	16347	1985862	14664929	14561751	
fra-gcf	French	Guadeloupean Creole French	1164	5281	5092						
fra-heb	French	Hebrew	3281	22855	16734	1120	7627	5537	43205062	397922705	306829412	
fra-hun	French	Hungarian	3052	18059	13097	4848	28808	20896	85972093	1082924465	847237208	
fra-ina	French	Interlingua (International Auxiliary Language Association)	1177	8102	7878	187	1009	934	20577	181596	172040	
fra-ita	French	Italian	10547	60497	54296	68868	388076	349312	241647663	3947870928	3687834162	
fra-jbo	French	Lojban	1140	7811	8187	5	19	16	172	567	690	
fra-jpn	French	Japanese	10440	79938	10484	28652	219384	28756	24005427	275739766	44332977	
fra-kab	French	Kabyle	23926	168781	124015	18363	128458	95031	773331	6796984	5651480	
fra-lat	French	Latin	2915	34140	21259	1365	15108	9530	504029	4121536	3290404	
fra-msa	French	Malay (macrolanguage)	1056	7258	5944	3	28	24	38132397	457488558	384387059	
fra-nld	French	Dutch	12276	76863	73133	16735	99488	95385	126187318	2159010533	2008300408	
fra-pol	French	Polish	3087	21142	16057	1029	7207	5450	99603185	1366757586	1099259752	
fra-por	French	Portuguese	11338	79502	73481	17062	110613	102381	237762189	3522842571	3333549673	
fra-ron	French	Romanian	1927	11567	10066	80	509	470	103361533	1372893296	1298924966	
fra-run	French	Rundi	1274	6533	3737	8	58	35	1420253	17996361	15205948	
fra-rus	French	Russian	28800	180746	143009	183050	1130643	891102	104428918	1959541144	1516216609	
fra-spa	French	Spanish	11338	80520	73019	40595	288418	260270	448880106	7525200019	7394900632	
fra-swe	French	Swedish	1407	8335	7656	1158	6697	6153	94211699	1637887262	1375280758	
fra-tur	French	Turkish	2784	18665	12198	6718	44718	29730	54477278	528594634	390903940	
fra-ukr	French	Ukrainian	10236	55544	43191	18252	98832	77031	14293798	211612439	165858316	
fra-vie	French	Vietnamese	1299	10127	11608	8	74	95	23220049	352961422	434731033	
fra-zho	French	Chinese	9994	74983	10126	7685	57329	7781	55340114	1136541954	96148801	
glg-spa	Galician	Spanish	2121	13967	14832	1013	6582	7051	41706134	539817449	565522794	
gos-nld	Gronings	Dutch	1852	7493	7848	435	2028	2130			
hbs-nor	Serbo-Croatian	Norwegian	5000	35094	37303	6150	41777	44438	24710098	243659911	258210442	
hbs-rus	Serbo-Croatian	Russian	2500	11899	11196	4267	20519	19453	50669025	432322466	427377388	
heb-heb	Hebrew	Hebrew	1000	4780	4795	737	3575	3563	639494	3949666	3967674	
heb-ita	Hebrew	Italian	1706	7860	9538	48	202	234	18797552	130451951	158010343	
heb-nld	Hebrew	Dutch	2500	12843	17574	4372	22570	31050	30156880	212616673	258012925	
heb-pol	Hebrew	Polish	5001	24310	25223	7765	38008	39253	31960813	218730183	219334640	
heb-rus	Hebrew	Russian	2500	12032	13133	3602	17121	18517	23759381	167013144	178589046	
heb-spa	Hebrew	Spanish	1849	9848	11972	1117	5747	6968	46166848	332920090	415160857	
heb-tur	Hebrew	Turkish	1377	5977	5429	44	159	129	30677034	203005965	189812233	
hun-hun	Hungarian	Hungarian	1064	5360	5629	1162	5383	5654	576411	3590702	3588075	
hun-ita	Hungarian	Italian	5000	20596	25417	7329	29997	37344	54016461	592033886	716645963	
hun-jpn	Hungarian	Japanese	2500	15098	2507	3769	22418	3784	9672524	85189497	18901531	
hun-nld	Hungarian	Dutch	1629	7220	9297	416	1956	2587	53597028	564076367	674916976	
hun-pol	Hungarian	Polish	1934	8835	9345	56	222	248	58729635	589248029	602365822	
hun-por	Hungarian	Portuguese	2500	10987	13716	3533	15710	19540	80763178	736362988	892752672	
hun-rus	Hungarian	Russian	4233	19926	21860	6098	28242	30759	33905931	287490743	299789838	
hun-spa	Hungarian	Spanish	2500	11415	13855	4608	21189	25922	93000023	891151414	1118661662	
hun-swe	Hungarian	Swedish	2501	11533	14748	1128	5027	6494	43606965	547522137	588460435	
hun-tur	Hungarian	Turkish	1059	4240	4024	10	42	36	37074809	262458206	246369653	
ido-ita	Ido	Italian	1460	8272	8216	73	352	348	6558	15255	14914	
ina-lat	Interlingua (International Auxiliary Language Association)	Latin	1017	5964	4296	70	328	245	162	416	328	
ina-nld	Interlingua (International Auxiliary Language Association)	Dutch	1068	6985	7072	19	83	78	19869	183813	168965	
ina-por	Interlingua (International Auxiliary Language Association)	Portuguese	2581	21465	20681	7080	60561	57869	36471	346723	340608	
ina-rus	Interlingua (International Auxiliary Language Association)	Russian	1453	11568	8627	63	305	217	20067	170524	145852	
ina-spa	Interlingua (International Auxiliary Language Association)	Spanish	1613	13112	12448	234	1232	1199	17485	159209	160775	
ita-ita	Italian	Italian	1000	5982	6272	357	2119	2231	646508	4760347	4760302	
ita-jpn	Italian	Japanese	2665	18226	2683	1099	7560	1100	17358575	195246650	33575842	
ita-lat	Italian	Latin	1716	10233	7904	124	1265	934	294816	2504219	2123913	
ita-nld	Italian	Dutch	2734	13850	14739	6940	35161	37623	91734309	1454440468	1445102576	
ita-pol	Italian	Polish	1294	7091	6069	1006	5600	4768	64374775	831961766	709528202	
ita-por	Italian	Portuguese	3599	26699	27507	6371	39084	40341	157099014	2248419792	2270107072	
ita-ron	Italian	Romanian	1013	5236	5097	8	41	39	66939184	849788856	854435550	
ita-rus	Italian	Russian	11874	71390	62442	66133	395533	346979	46309983	517773429	443711614	
ita-spa	Italian	Spanish	5000	28907	29307	9634	56004	56645	247394065	3773996621	3990271455	
ita-tur	Italian	Turkish	10000	69343	39177	5727	39190	22339	39157018	413610695	319701214	
ita-ukr	Italian	Ukrainian	5000	22560	19716	8887	39841	35096	8180346	104042447	86766540	
ita-zho	Italian	Chinese	2943	16302	3006	1019	5835	1030	21301073	238635395	39855996	
jbo-rus	Lojban	Russian	1199	7959	5456	11	55	36	343	944	690	
jbo-spa	Lojban	Spanish	1507	9686	7787	15	67	64	77	400	281	
jpn-msa	Japanese	Malay (macrolanguage)	2644	2651	14005	1192	1211	6403	15060655	27224199	132715448	
jpn-nld	Japanese	Dutch	3443	3475	21865	1125	1138	6939	18847524	33999999	197838606	
jpn-nor	Japanese	Norwegian	1048	1058	7247	15	15	116	7197098	13584280	86602650	
jpn-pol	Japanese	Polish	10018	10030	56996	14812	14829	84733	18316761	32639087	153961647	
jpn-por	Japanese	Portuguese	1943	1965	13117	1245	1264	8462	19286865	37601233	211622443	
jpn-rus	Japanese	Russian	10448	10502	59171	15719	15874	88917	19411793	37657003	177441639	
jpn-spa	Japanese	Spanish	11712	11753	77270	23471	23542	154265	24517283	44733542	275952224	
jpn-vie	Japanese	Vietnamese	1098	1106	9477	622	625	5878	7083577	15304965	109793339	
jpn-zho	Japanese	Chinese	2500	2523	2538	3039	3057	3079	14908595	26884706	26997754	
kab-spa	Kabyle	Spanish	1000	5503	6413	622	3394	3880	30212	313037	332433	
kaz-rus	Kazakh	Russian	1400	11159	12148	1022	7933	8667	571179	6010583	6672465	
khm-spa	Khmer	Spanish	1472	3031	6993				351533	1899675	6682035	
lat-por	Latin	Portuguese	5001	39152	53489	8904	69306	94821	296939	2115392	2514450	
lat-rus	Latin	Russian	1041	4728	4920	1205	5892	6235	90994	758535	783501	
lat-spa	Latin	Spanish	3129	22360	28359	1248	8576	10916	529344	3698488	4473050	
lfn-por	Lingua Franca Nova	Portuguese	1945	22959	21512	1226	13009	11848			
lit-pol	Lithuanian	Polish	1787	8044	8474	6	23	22	29138566	423508872	466578371	
lit-rus	Lithuanian	Russian	4998	23020	24467	9272	42967	45485	18047224	200300750	216211294	
lit-tur	Lithuanian	Turkish	1472	6538	6006	6	19	16	10996374	90480367	88611169	
msa-msa	Malay (macrolanguage)	Malay (macrolanguage)	1000	5699	5693	171	1011	1014	20477305	210627498	210330330	
nds-nld	Low German	Dutch	1657	9727	9636	1028	5920	5871	129248	943503	930061	
nds-rus	Low German	Russian	1003	5764	4787	36	212	182	99907	587241	513499	
nld-nld	Dutch	Dutch	1000	5963	6063	1147	6689	6736	1361554	10766840	10762890	
nld-pol	Dutch	Polish	1193	7250	5634	1022	6148	4760	80448427	961211223	833582833	
nld-por	Dutch	Portuguese	2668	16032	15458	4882	29710	28395	112550031	1503042407	1535828353	
nld-ron	Dutch	Romanian	2487	15373	13951	1350	8172	7394	53825367	659731820	674116452	
nld-rus	Dutch	Russian	2723	16726	13508	6526	39630	31998	46328595	472192669	415196853	
nld-spa	Dutch	Spanish	10554	70146	65899	18068	119675	112437	137230519	2011862187	2147175432	
nld-tur	Dutch	Turkish	2500	15418	10624	3898	24079	16516	48164735	429354109	339487421	
nld-ukr	Dutch	Ukrainian	10000	49138	40087	5162	25448	20733	8915052	122074892	102514046	
nld-zho	Dutch	Chinese	1654	11535	1890	463	2744	463	20490670	199438403	37341476	
nor-rus	Norwegian	Russian	1279	10091	8763	5	19	21	13035964	116058567	106040668	
pol-rus	Polish	Russian	3543	17118	17565	1066	5342	5468	58582697	509518427	518409603	
pol-spa	Polish	Spanish	2754	13702	16243	5075	25773	30627	108422276	1140704423	1399729949	
pol-swe	Polish	Swedish	1392	6510	7798	61	224	263	64907489	760865617	792824746	
pol-ukr	Polish	Ukrainian	2706	11176	11454	6898	27996	28750	11773783	139823626	138970441	
pol-zho	Polish	Chinese	1004	5429	1012	2	11	2	20004851	152753977	36847704	
por-por	Portuguese	Portuguese	2500	16799	16318	4783	31951	30979	44495182	324940189	324890888	
por-rus	Portuguese	Russian	10797	69927	58266	10050	65095	54016	69138805	843205213	726642810	
por-spa	Portuguese	Spanish	11875	83452	83335	56853	373767	373214	338247062	5045068645	5265684325	
por-tgl	Portuguese	Tagalog	1777	10677	11473	3	17	16	2296650	32457112	35828948	
por-tok	Portuguese	Toki Pona	1719	11414	16030	1023	8613	12958			
por-tur	Portuguese	Turkish	1794	9860	7254	76	500	365	79208095	677244614	529742537	
por-ukr	Portuguese	Ukrainian	3372	17495	14867	1069	5671	4802	11436463	166848064	138662558	
