hbs-ukr	Serbo-Croatian	Ukrainian	941	4006	3787				2144095	21923672	19906800	
heb-jpn	Hebrew	Japanese	242	1275	242				2831004	20632615	27255352	
heb-ukr	Hebrew	Ukrainian	959	3727	4039				1149178	11702601	11564017	
heb-zho	Hebrew	Chinese	708	2838	718				9373060	49005385	16233277	
hun-jpn	Hungarian	Japanese	2500	15098	2507	3558	21456	3573	3019958	26496731	41627796	
hun-kor	Hungarian	Korean	271	1276	1122				2432159	23630490	23668727	
hun-ukr	Hungarian	Ukrainian	464	1859	2001				1503410	16465279	15791201	
isl-ita	Icelandic	Italian	236	1205	1187				1580753	14517500	15030428	
isl-spa	Icelandic	Spanish	238	968	970				2085931	17130507	18111660	
ita-jpn	Italian	Japanese	2665	18226	2683	1000	6953	1001	3618212	44249021	71539401	
ita-lit	Italian	Lithuanian	224	1249	1043				9365564	164545035	126769737	
ita-msa	Italian	Malay (macrolanguage)	426	2272	2279				7572767	54670715	51095029	
ita-nor	Italian	Norwegian	931	7936	7686				7875740	71637141	70564317	
ita-ukr	Italian	Ukrainian	5000	22560	19716	8658	38693	34118	1683593	23259271	19095674	
ita-vie	Italian	Vietnamese	250	1496	1877				3257326	28731541	38806207	
ita-zho	Italian	Chinese	2943	16302	3006	1000	5747	1011	7784323	50115410	13754558	
jpn-kor	Japanese	Korean	593	595	2483				2701560	77029885	33489462	
jpn-lit	Japanese	Lithuanian	242	243	1081				1043108	21092096	10340579	
jpn-msa	Japanese	Malay (macrolanguage)	2644	2651	14005	1000	1019	5338	2598008	25703085	22693609	
jpn-nld	Japanese	Dutch	3443	3475	21865	1000	1003	6217	3643442	66766395	46350093	
jpn-nor	Japanese	Norwegian	1046	1056	7225				2704583	60221405	36852630	
jpn-pol	Japanese	Polish	10000	10012	56914	14807	14824	84685	3295824	47831011	30992309	
jpn-por	Japanese	Portuguese	1943	1965	13117	1000	1008	6819	5542948	70139528	56261676	
jpn-rus	Japanese	Russian	10000	10054	56677	15301	15441	86540	2812096	43567695	26471822	
jpn-spa	Japanese	Spanish	10000	10038	65956	23383	23454	153602	4182722	73856061	50871219	
jpn-swe	Japanese	Swedish	898	909	5924				3099109	61697688	38551627	
jpn-tur	Japanese	Turkish	806	818	3805				2707742	20500134	19118020	
jpn-ukr	Japanese	Ukrainian	436	436	2066				1397412	45755713	17427923	
jpn-vie	Japanese	Vietnamese	1098	1106	9477				1517217	23910758	23816099	
jpn-zho	Japanese	Chinese	2500	2523	2538	2829	2846	2863	1839365	3004615	3069210	
kor-rus	Korean	Russian	221	884	1103				2207039	23352780	23088741	
kor-spa	Korean	Spanish	942	3975	5693				3306282	36054310	43557582	
lav-rus	Latvian	Russian	274	1175	1190				1091421	11059438	10568082	
lit-pol	Lithuanian	Polish	1787	8044	8474				9973745	131607471	146332902	
lit-rus	Lithuanian	Russian	2500	11333	12233	5155	23451	25138	1698961	13285214	14483909	
lit-spa	Lithuanian	Spanish	452	1815	2236				9773648	128223490	181743521	
lit-tur	Lithuanian	Turkish	1473	6539	6007				1975209	13424407	13362738	
mkd-spa	Macedonian	Spanish	217	844	891				3190726	22721877	25081122	
msa-msa	Malay (macrolanguage)	Malay (macrolanguage)	870	4915	4915				6944663	39064823	38842255	
msa-zho	Malay (macrolanguage)	Chinese	369	2301	396				6472486	37111267	11463602	
nld-nor	Dutch	Norwegian	203	1271	1207				8986340	79665599	77298454	
nld-ukr	Dutch	Ukrainian	10000	49138	40087	5001	24656	20068	1676117	23814648	18949603	
nld-zho	Dutch	Chinese	1654	11535	1890				9796675	65072472	17420490	
nor-nor	Norwegian	Norwegian	948	5317	5317				1442077	7702462	7699439	
nor-pol	Norwegian	Polish	281	1733	1470				7909565	64737791	54473328	
nor-rus	Norwegian	Russian	1279	10091	8763				5447125	45025128	40779226	
nor-spa	Norwegian	Spanish	960	6144	6228				9429990	77168951	80751451	
nor-swe	Norwegian	Swedish	562	3039	3035				8144583	69265592	67697309	
nor-ukr	Norwegian	Ukrainian	670	3669	3189				1503314	21440825	16862431	
nor-zho	Norwegian	Chinese	200	1347	200				3787972	23262639	7293675	
pol-ukr	Polish	Ukrainian	2500	10229	10477	6900	28001	28756	1688128	18721961	18488999	
por-tgl	Portuguese	Tagalog	1777	10677	11473				1187078	19370663	22103176	
por-ukr	Portuguese	Ukrainian	3372	17495	14867	1000	5336	4524	2350476	28750322	23460292	
rus-slv	Russian	Slovenian	378	1651	1687				9539016	63358766	60185001	
rus-swe	Russian	Swedish	1282	6049	7022				8978238	64760478	68328672	
rus-ukr	Russian	Ukrainian	10000	47786	47628	6815	32841	32736	1525582	16399003	16282344	
rus-vie	Russian	Vietnamese	313	1740	2192				3048826	23135427	36046519	
slv-ukr	Slovenian	Ukrainian	848	2863	2925				1331119	16136378	14522712	
slv-zho	Slovenian	Chinese	825	3878	828				7586432	40115891	13389619	
spa-tgl	Spanish	Tagalog	629	3615	3700				1148187	20046290	22175123	
spa-ukr	Spanish	Ukrainian	10000	47739	42164	12924	62606	54901	1891614	25434163	19741172	
spa-vie	Spanish	Vietnamese	582	3094	3945				4056729	33583171	44377597	
swe-zho	Swedish	Chinese	1050	5107	1052				6995702	43680456	12794159	
tur-ukr	Turkish	Ukrainian	2500	9034	10090	6722	23932	27061	1194087	10179653	10821949	
vie-zho	Vietnamese	Chinese	438	4093	452				2697352	22186468	5810339	
